MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2012-07,01/01/2008 00:01,Y, , ,1,175500,4,SEX OFFNS-SX MISCONDUCT/FIRST,900,LASALLE PARK CT,34, , ,900,LASALLE PARK,906207.4,1013525
2012-07,01/01/2011 14:15,Y, , ,1,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,3225,N FLORISSANT AVE,60,LITTLE SISTERS OF POOR, ,3225,FLORISSANT,904703.4,1027861
2012-07,01/01/2012 12:00,Y, , ,1,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,5556,GOODFELLOW BLVD,76, , ,5556,GOODFELLOW,889431.1,1047206
2012-07,01/03/2012 13:44,Y, , ,1,121000,1,EMBEZZLEMENT-VALUE OVER $150,4534,S GRAND BLVD,16,VOLZ ELECTRIC COMPANY, ,4534,GRAND,892525.7,998930.4
2012-07,01/11/2012 08:38,Y, , ,1,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,3254,N 19TH ST,65, , ,3254,19TH,906058.6,1027753
2012-07,01/30/2012 10:27,Y, , ,1, 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4957,HOLLY HILLS AVE,6, ,GARAGE,4957,HOLLY HILLS,881628.6,999144
2012-07,02/01/2011 09:53,Y, , ,1, 92000,2,SIMPLE ASSAULT-HARRASSMENT,6229,ODELL ST,11, , ,3157,SUBLETTE,879110.2,1010855
2012-07,02/03/2012 10:00,Y, , ,1, 67701,4,LARCENY-FROM BUILDING UNDER $500,1321,S 11TH ST,34,KINGDOM HOUSE, ,1321,11TH,905113.1,1013025
2012-07,02/11/2012 09:08,Y, , ,1, 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3940,THOLOZAN,15,GARAGE, ,3940,THOLOZAN,0,0
2012-07,02/11/2012 09:08, ,Y, ,-1, 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3940,THOLOZAN,15,GARAGE, ,3940,THOLOZAN,0,0
2012-07,02/12/2012 08:00,Y, , ,1, 69702,3,LARCENY-ALL OTHER UNDER $500,4832,OLEATHA AVE,15, , ,4832,OLEATHA,885950.2,1005712
2012-07,02/19/2012 02:51,Y, , ,1,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / MAD,63, , , , ,908505,1024640
2012-07,02/28/2008 20:00, ,Y, ,-1, 71013,7,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5560,PERSHING,47, , ,5560,PERSHING,0,0
2012-07,02/28/2012 12:00,Y, , ,1,111200,7,FRAUD-BAD CHECK/NO ACCOUNT,6133,DELMAR BLVD,48,BIG SHARK BICYCLE COMPANY, ,6133,DELMAR,878121.5,1027611
2012-07,03/01/2012 08:00,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,5239,S 37TH ST,3, , ,5239,37TH,890560.2,997408.9
2012-07,03/01/2012 11:16,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4043,CLEVELAND AVE,27, ,CITY STREET,4043,CLEVELAND,891579.2,1011642
2012-07,03/02/2012 23:00,Y, , ,1, 43016,2,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,2618,SULPHUR AVE,11, , ,2618,SULPHUR,880511.9,1011647
2012-07,03/09/2012 15:15,Y, , ,1,265321,4,LEAVING SCENE OF ACCIDENT,0,I 55 SOUTHBOUND / I,35, , , , ,909940.9,1014494
2012-07,03/09/2012 15:15, ,Y, ,-1,265321,4,LEAVING SCENE OF ACCIDENT,0,I 55 SOUTHBOUND / I,35, , , , ,909940.9,1014494
2012-07,03/15/2012 14:29,Y, , ,1,141200,7,DSTRCTN PRPRTY-TMPRNG/WITH COMPUTER-INTELLECTU,25,WASHINGTON TER,47, , ,5438,DELMAR,884259.4,1026165
2012-07,03/17/2012 08:00,Y, , ,1, 69702,2,LARCENY-ALL OTHER UNDER $500,1547,TAMM AVE,42, , ,1547,TAMM,878878.8,1015335
2012-07,03/27/2012 00:30,Y, , ,1,265321,3,LEAVING SCENE OF ACCIDENT,2905,NEBRASKA AVE,25, , ,2905,NEBRASKA,897124,1008411
2012-07,03/28/2012 00:01,Y, , ,1,115400,9,STLG BY DECEIT/IDENTITY THEFT REPORT,4251,ARCO AVE,39, , ,4251,ARCO,889801.4,1017578
2012-07,04/11/2012 13:00,Y, , ,1,175300,5,SEX OFFNS-SX MISCONDUCT/THIRD,3900,N 21ST ST,65, , ,4000,TAYLOR,904260.6,1030180
2012-07,04/15/2012 08:00,Y, , ,1, 92000,9,SIMPLE ASSAULT-HARRASSMENT,2624,PARK AVE,31, , ,2624,PARK,899846.6,1014047
2012-07,04/15/2012 23:50, ,Y, ,-1, 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5748,FLOY,76, , ,5748,FLOY,0,0
2012-07,04/19/2012 12:00,Y, , ,1,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4333,GOODFELLOW BLVD,70, ,@JOB CORPS,4333,GOODFELLOW,886191.1,1040939
2012-07,04/23/2012 15:00,Y, , ,1, 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",400,OLIVE ST,35,HILTON, ,400,OLIVE,909245.6,1017409
2012-07,04/25/2012 08:00,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,8405,HALLS FERRY RD,74, , ,8405,HALLS FERRY,896615.6,1048895
2012-07,04/28/2012 10:00,Y, , ,1, 65701,8,LARCENY-MTR VEH PARTS UNDER $500,3315,AUBERT AVE,55, , ,3315,AUBERT,890845.8,1034253
2012-07,05/01/1971 00:01,Y, , ,1, 23000,2,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,7300,COMMONWEALTH AVE,10, , ,7300,COMMONWEALTH,873190.2,1010004
2012-07,05/01/1971 01:00,Y, , ,1,172300,2,SEX OFFNS-STATUATORY SODOMY/FIRST,7300,COMMONWEALTH AVE,10, , ,7300,COMMONWEALTH,873190.2,1010004
2012-07,05/01/1980 00:01,Y, , ,1,171300,2,SEX OFFNS-STATUATORY RAPE/SECOND,3300,OXFORD AVE,10, , ,3300,OXFORD,873030.8,1009953
2012-07,05/01/2004 14:14,Y, , ,1, 23000,3,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,2600,NEBRASKA AVE,25, , ,2600,NEBRASKA,897322.2,1009659
2012-07,05/01/2012 08:00,Y, , ,1, 63601,3,"LARCENY-SHOPLIFT $500 - $24,999",2020,CHEROKEE ST,18, , ,2020,CHEROKEE,899730.8,1004727
2012-07,05/01/2012 12:53,Y, , ,1, 67601,8,"LARCENY-FROM BUILDING $500 - $24,999",4252,W BELLE PL,58, ,RESIDENCE,4252,BELLE,892853.7,1025458
2012-07,05/01/2012 15:00,Y, , ,1, 52312,2,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,5801,WILSON AVE,12, ,STORAGE FACILITY,5801,WILSON,881898.8,1013889
2012-07,05/01/2012 20:00, ,Y, ,-1,265321,8,LEAVING SCENE OF ACCIDENT, , ,56, , ,1333,14TH,0,0
2012-07,05/01/2012 22:24, ,Y, ,-1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3939,HARTFORD,15, , ,4222,BECK,0,0
2012-07,05/02/2011 08:00,Y, , ,1,179100,6,RISKING INFECTION OF ANOTHER BY HIV,4600,CARTER AVE,69, , ,4600,CARTER,895648.1,1036605
2012-07,05/02/2012 12:15, ,Y, ,-1,103000,9,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,3635,VISTA,29, , ,3635,VISTA,0,0
2012-07,05/04/2012 18:00,Y, , ,1, 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,219,N 19TH ST,36, , ,1200,CLARK,903843.6,1018824
2012-07,05/08/2012 07:00,Y, , ,1,115100,4,FRAUD-STEALING BY DECEIT/OVER $150,900,OLIVE ST,35,PULASKI BANK, ,900,OLIVE,907628.1,1017928
2012-07,05/10/2012 19:40,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1746,PRESERVATION PL,61,O FALLON PLACE APTS, ,1746,PRESERVATION,906189.8,1022184
2012-07,05/12/2012 02:16,Y, , ,1, 67701,4,LARCENY-FROM BUILDING UNDER $500,710,N 2ND ST,35,JOEY B S, , , ,910429,1018494
2012-07,05/13/2012 03:33,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1917,WASHINGTON AVE,36,CITY ULTRA LOUNGE, ,1917,WASHINGTON,903934.5,1019898
2012-07,05/13/2012 03:55,Y, , ,1, 41011,9,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3601,LAFAYETTE AVE,29, , ,3601,LAFAYETTE,894585.4,1013732
2012-07,05/13/2012 03:55,Y, , ,1, 41011,9,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3601,LAFAYETTE AVE,29, , ,3601,LAFAYETTE,894585.4,1013732
2012-07,05/15/2012 06:00,Y, , ,1, 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1042,GIMBLIN ST,74, , ,1042,GIMBLIN,896006.1,1048638
