MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2008-04,01/01/2000 20:58,Y, , ,1,177000,8,SEX OFFNS-INCEST,4900,MAPLE AVE,53, , ,4900,MAPLE,888708.3,1028833
2008-04,01/01/2003 00:01,Y, , ,1, 67501,1,"LARCENY-FROM BUILDING OVER $25,000",4357,CALIFORNIA AVE,17, , ,4357,CALIFORNIA,896256.1,998745.9
2008-04,01/01/2004 00:01,Y, , ,1,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4313,MARGARETTA AVE,68, , ,4313,MARGARETTA,896282.4,1033555
2008-04,01/01/2006 10:00,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,3939,OHIO AVE,16, , ,3939,OHIO,897347.3,1001419
2008-04,01/01/2007 16:36,Y, , ,1, 91113,8,SIMPLE ASSAULT-ADULT/NO INJURY,2612,ANNIE MALONE DR,57, ,@ANNIE MALONE HOME,2612,ANNIE MALONE DR,895420.8,1029119
2008-04,01/01/2008 00:30,Y, , ,1, 21000,7,RAPE -- FORCIBLE,5500,DELMAR BLVD,49, , ,5500,DELMAR,883561.5,1027076
2008-04,01/01/2008 08:00,Y, , ,1, 67601,9,"LARCENY-FROM BUILDING $500 - $24,999",4465,MANCHESTER AVE,39,RENARD PAPER COMPANY, ,4465,MANCHESTER,888440.3,1017117
2008-04,01/01/2008 13:45,Y, , ,1, 44026,3,ASLT-AGGRV-HND/FST/FT-3RD-CHILD-DOMESTIC,3628,MORGANFORD RD,15, , ,3628,MORGANFORD,888024.2,1004480
2008-04,01/03/2008 09:00,Y, , ,1,264100,0,HEALTH-SANITATION VIOL,1034,S. KINGSHIGHWAY,0, , ,1034,S KINGSHIGHWAY,0,0
2008-04,01/05/2008 21:37,Y, , ,1,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,1115,HAMPTON AVE,42, , ,1115,HAMPTON,880910,1018021
2008-04,01/08/2008 06:30, ,Y, ,-1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1402,S GRAND BLVD,31, , ,1402,S GRAND,895226.1,1015481
2008-04,01/10/2008 05:00,Y, , ,1,177000,3,SEX OFFNS-INCEST,4200,SHAW AVE,27, ,2 FAMILY FLAT DWELLING,4200,SHAW,890321.8,1013321
2008-04,01/10/2008 08:00,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,4104,ROBERT AVE,4, , ,4104,ROBERT,883701.9,993615.1
2008-04,01/10/2008 16:55,Y, , ,1,101000,0,FORGERY,42,HAMPTON VILLAGE PLZ,0,CARROLLTON BANK, ,0,HAMPTON VILLAGE PZ,879568.8,1004479
2008-04,01/11/2008 12:00,Y, , ,1, 67601,7,"LARCENY-FROM BUILDING $500 - $24,999",6202,WESTMINSTER PL,46, , ,6202,WESTMINSTER PL,877213.4,1026698
2008-04,01/14/2007 15:45, ,Y, ,-1,117000,8,FAILURE TO RETURN BORROWED/RENTED VEHICL,4415,GARFIELD AVE,57, , ,4415,GARFIELD,893179.2,1029130
2008-04,01/14/2008 10:00,Y, , ,1, 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2819,WINNEBAGO ST,19, , ,2819,WINNEBAGO,896832.6,1003346
2008-04,01/14/2008 21:30,Y, , ,1, 71013,8,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4129,MAFFITT AVE,57, ,STREET,4129,MAFFITT,896522.4,1029266
2008-04,01/15/2008 00:25,Y, , ,1, 21000,7,RAPE -- FORCIBLE,5700,CABANNE AVE,48, , ,5700,CABANNE,881387.9,1028684
2008-04,01/15/2008 11:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3545,BINGHAM AVE,16, , ,3545,BINGHAM,893275.1,999882.6
2008-04,01/18/2008 10:00,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3433,OHIO AVE,19, , ,3433,OHIO,897870.7,1004726
2008-04,01/18/2008 14:40,Y, , ,1, 51312,9,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1900,COLEMAN AVE,59, , ,1900,COLEMAN,899591.7,1025507
2008-04,01/18/2008 15:00,Y, , ,1, 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3810,LEE AVE,67,JACKS LOUNGE, ,3810,LEE,900689.9,1032108
2008-04,01/19/2008 01:25,Y, , ,1, 91303,3,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,1551,S 7TH ST,21,LAFAYETTE PUB, ,1551,S 7TH,905973.6,1011338
2008-04,01/19/2008 01:25,Y, , ,1, 44013,3,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",1551,S 7TH ST,21,LAFAYETTE PUB, ,1551,S 7TH,905973.6,1011338
2008-04,01/19/2008 01:25,Y, , ,1, 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,1551,S 7TH ST,21,LAFAYETTE PUB, ,1551,S 7TH,905973.6,1011338
2008-04,01/19/2008 01:25,Y, , ,1, 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,1551,S 7TH ST,21,LAFAYETTE PUB, ,1551,S 7TH,905973.6,1011338
2008-04,01/19/2008 01:25,Y, , ,1, 43012,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1551,S 7TH ST,21,LAFAYETTE PUB, ,1551,S 7TH,905973.6,1011338
2008-04,01/20/2008 12:00,Y, , ,1, 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1235,S 14TH ST,33, ,@PEABODY PROJ,1235,S 14TH,904447.8,1013596
2008-04,01/20/2008 17:00,Y, , ,1, 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",5047,BANCROFT AVE,7, ,BASEMENT,5047,BANCROFT,883268.8,1003828
2008-04,01/21/2008 10:00,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,4210,MERAMEC ST,5, , ,4210,MERAMEC,888244.7,1003634
2008-04,01/22/2008 00:01, ,Y, ,-1, 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4305,SHREVE AVE,69, ,APT B,4305,SHREVE,894179.3,1036909
2008-04,01/26/2007 09:00,Y, , ,1,101000,7,FORGERY,6008,CLEMENS AVE,48, , ,6008,CLEMENS,879260.8,1028087
2008-04,01/29/2008 17:00,Y, , ,1,264100,7,HEALTH-SANITATION VIOL,5950,BARTMER AVE,48, , ,5950,BARTMER,879865.8,1030403
2008-04,02/01/2004 00:01,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5300,BROWN AVE,70, , ,5300,BROWN,887079.8,1037884
2008-04,02/01/2008 01:30,Y, , ,1,242000,2,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,6422,LANSDOWNE AVE,8, , ,6422,LANSDOWNE,877047.1,1003809
2008-04,02/01/2008 12:00,Y, , ,1, 69602,2,"LARCENY-ALL OTHER $500 - $24,999",3183,WATSON RD,9, , ,3183,WATSON,878573.3,1009356
2008-04,02/02/2008 14:00, ,Y, ,-1, 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,S 20TH ST / EUGENIA,36,PARKING LOT, ,0,S 20TH,903136.9,1017696
2008-04,02/03/2008 00:01,Y, , ,1, 91123,1,SIMPLE ASSAULT-CHILD/NO INJURY,4564,GRAVOIS AVE,5, , ,4564,GRAVOIS,887915.9,1001576
2008-04,02/03/2008 17:00,Y, , ,1, 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3450,CONNECTICUT ST,25, , ,3450,CONNECTICUT,894439.9,1007261
2008-04,02/03/2008 18:00,Y, , ,1, 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6255,ODELL ST,11, , ,6255,ODELL,878832.1,1010884
2008-04,02/06/2008 12:00,Y, , ,1, 21000,6,RAPE -- FORCIBLE,4600,BIRCHER BLVD,69, , ,4600,BIRCHER,895545.9,1037242
2008-04,02/09/2008 09:53,Y, , ,1,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,5200,ORIOLE AVE,72, , ,5200,ORIOLE,890236.4,1044220
2008-04,02/11/2008 14:00,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,4121,S COMPTON AVE,16, , ,4121,S COMPTON,894562.9,1000715
2008-04,02/11/2008 15:30,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2616,SHENANDOAH AVE,24, ,KEMP S AUTO SHOP,2616,SHENANDOAH,899257.3,1010172
2008-04,02/13/1998 10:00,Y, , ,1,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,6120,LUCILLE AVE,76, , ,6120,LUCILLE,889276.9,1045782
2008-04,02/13/2008 22:00, ,Y, ,-1, 72113,7,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5565,CHAMBERLAIN AVE,48, , ,5565,CHAMBERLAIN,883163.1,1029833
2008-04,02/14/2008 22:00,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,914,NASSAU DR,74, , ,0,NASSAU DR,896402.4,1052201
2008-04,02/15/2008 12:00,Y, , ,1, 69602,7,"LARCENY-ALL OTHER $500 - $24,999",5006,GRANBERRY WAY LN,52,KINGS HEIGHTS CONDOMINIUMS, ,5006,GRANBERRY WAY LN,890347.8,1034007
2008-04,02/15/2008 12:00,Y, , ,1, 69602,3,"LARCENY-ALL OTHER $500 - $24,999",2843,MIAMI ST,19, , ,2843,MIAMI,896697.6,1004043
2008-04,02/16/2007 00:01, ,Y, ,-1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4532,CHOUTEAU AVE,39, ,APT A,4532,CHOUTEAU,888145.8,1018522
2008-04,02/17/2008 02:00, ,Y, ,-1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1202,OHIO AVE,31, , ,1202,OHIO,899853.9,1015188
2008-04,02/17/2008 10:21,Y, , ,1,103000,3,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,2800,CHEROKEE ST,19,LATINO AMERICANA, ,2800,CHEROKEE,897271.9,1005153
2008-04,02/19/2008 11:41,Y, , ,1,262100,2,PORNAGRAPHY-PROMOTING,701,S SKINKER BLVD,0, , ,0,S SKINKER,876186.6,1020858
