MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2011-01,01/01/1999 00:01,Y, , ,1,171200,6,SEX OFFNS-STATUATORY RAPE/FIRST,4300,W FLORISSANT AVE,68, , ,4300,FLORISSANT,899288.6,1035703
2011-01,01/01/2004 00:01,Y, , ,1,172100,1,SEX OFFNS-SODOMY/FORCIBLE,3700,CHIPPEWA ST,16, , ,3700,CHIPPEWA,892816.8,1003323
2011-01,01/01/2005 00:01,Y, , ,1,171200,9,SEX OFFNS-STATUATORY RAPE/FIRST,1200,JOSEPHINE BAKER AVE,77, , ,1200,JOSEPHINE BAKER,898490.5,1023374
2011-01,01/01/2008 00:01,Y, , ,1,172100,7,SEX OFFNS-SODOMY/FORCIBLE,1000,GOODFELLOW BLVD,48, , ,1000,GOODFELLOW,881406.1,1029663
2011-01,01/01/2009 00:01,Y, , ,1,172100,6,SEX OFFNS-SODOMY/FORCIBLE,5000,THRUSH AVE,72, , ,5000,THRUSH,890462.4,1042103
2011-01,01/01/2009 08:00,Y, , ,1,121000,9,EMBEZZLEMENT-VALUE OVER $150,4355,MARYLAND AVE,38, , ,4335,MARYLAND,891021.8,1023157
2011-01,01/01/2010 00:01,Y, , ,1,179100,2,RISKING INFECTION OF ANOTHER BY HIV,5300,NEOSHO ST,7, , ,5300,NEOSHO,882383.8,1001987
2011-01,01/01/2010 15:00,Y, , ,1, 65601,6,"LARCENY-MTR VEH PARTS $500 - $24,999",4845,CARTER AVE,69, , ,4845,CARTER,894148.3,1037659
2011-01,01/01/2011 00:01,Y, , ,1, 43026,4,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,1453,LASALLE ST,33, , ,1453,LASALLE,904444.7,1014130
2011-01,01/01/2011 00:01,Y, , ,1, 43026,4,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,1453,LASALLE ST,33, , ,1453,LASALLE,904444.7,1014130
2011-01,01/01/2011 00:01,Y, , ,1, 43026,4,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,1453,LASALLE ST,33, , ,1453,LASALLE,904444.7,1014130
2011-01,01/01/2011 00:01,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,3651,BOWEN ST,3, , ,4238,DELOR,889036.3,994808.4
2011-01,01/01/2011 00:01,Y, , ,1, 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",4657,DELOR ST,5, , ,4657,DELOR,884653.1,1001408
2011-01,01/01/2011 00:01,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2248,S JEFFERSON AVE,23, , ,2248,JEFFERSON,899687.6,1010564
2011-01,01/01/2011 00:01,Y, , ,1, 41011,9,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2654,HICKORY ST,31, , ,2654,HICKORY,899956.8,1014976
2011-01,01/01/2011 00:01,Y, , ,1, 41011,8,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4047,LINCOLN AVE,56, , ,4047,LINCOLN,896758.4,1028491
