MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2012-05,01/01/1900 00:00,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,S 7TH BLVD / RUSSELL,21, , , , ,905000.3,1009683
2012-05,01/01/1900 00:00,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3021,PESTALOZZI ST,25, , ,3021,PESTALOZZI,896696.8,1008741
2012-05,01/01/1900 00:00,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,4519,IDAHO AVE,16, , ,4519,IDAHO,893597.9,998311.9
2012-05,01/01/1994 00:01,Y, , ,1,115400,7,STLG BY DECEIT/IDENTITY THEFT REPORT,1320,BLACKSTONE AVE,78, , ,1320,BLACKSTONE,882822.6,1031584
2012-05,01/01/2010 00:01,Y, , ,1,172300,3,SEX OFFNS-STATUATORY SODOMY/FIRST,3400,HUMPHREY ST,25, , ,3400,HUMPHREY,894670.9,1006520
2012-05,01/01/2012 00:01,Y, , ,1,172300,6,SEX OFFNS-STATUATORY SODOMY/FIRST,4700,POPE AVE,68, , ,4700,POPE,898441.4,1036554
2012-05,01/01/2012 12:00,Y, , ,1, 51322,8,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3126,N TAYLOR AVE,56, , ,3126,TAYLOR,894081.3,1032116
2012-05,01/01/2012 21:06,Y, , ,1,115200,8,FRAUD-STEALING BY DECEIT/UNDER $150,4139,MAFFITT AVE,57, , ,4139,MAFFITT,896425.4,1029317
2012-05,01/02/2012 09:00,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,3016,MOUNT PLEASANT ST,17, , ,3016,MOUNT PLEASANT,894932.1,997456.1
2012-05,01/03/2012 12:30,Y, , ,1, 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5801,WILSON AVE,12, ,STORAGE FACILITY,5801,WILSON,881898.8,1013889
2012-05,01/04/2012 09:06,Y, , ,1,111110,2,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,6212,ARTHUR AVE,9, , ,6212,ARTHUR,878763.3,1007786
2012-05,01/14/2012 01:20,Y, , ,1,262100,1,PORNAGRAPHY-PROMOTING,4186,NEOSHO ST,5, , ,4186,NEOSHO,887861.4,1001503
2012-05,01/21/2011 07:30, ,Y, ,-1, 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1629,LOCUST,36,WHIZ TECH TECHNOLOGY CAFE,OFFICE,1920,WASHINGTON,0,0
2012-05,02/01/2012 15:00,Y, , ,1, 21000,7,RAPE -- FORCIBLE,5400,CABANNE AVE,49, , ,5400,CABANNE,884258.6,1028494
2012-05,02/01/2012 15:00, ,Y, ,-1, 21000,7,RAPE -- FORCIBLE,5400,CABANNE AVE,49, , ,5400,CABANNE,884258.6,1028494
2012-05,02/03/2012 17:00,Y, , ,1, 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2743,HEREFORD ST,13, , ,2743,HEREFORD,885232.5,1010837
2012-05,02/05/2012 17:32,Y, , ,1, 92000,9,SIMPLE ASSAULT-HARRASSMENT,600,N KINGSHIGHWAY BLVD,38, , ,600,KINGSHIGHWAY,887891.8,1025894
2012-05,02/09/2012 11:45, , ,Y,-1,182400,5,DRUGS-POSSESSION/MARIJUANA,1406,LINTON,66, ,BEHIND THIS ADDRESS IN VACANT LOT, , ,0,0
2012-05,02/09/2012 12:30,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,3637,OREGON AVE,19, , ,3637,OREGON,896679.9,1003565
2012-05,02/15/2012 00:01,Y, , ,1, 92000,6,SIMPLE ASSAULT-HARRASSMENT,6137,GARESCHE,76, , ,6137,GARESCHE,0,0
2012-05,02/17/2012 13:00,Y, , ,1, 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",6834,BALSON AVE,10, , ,6834,BALSON,875357.6,1013054
2012-05,02/17/2012 15:00,Y, , ,1, 67701,9,LARCENY-FROM BUILDING UNDER $500,1,CHILDRENS PL,38,ST LOUIS CHILDRENS HOSPITAL, ,4949, ,887975.4,1020896
2012-05,02/18/2012 23:45,Y, , ,1,265321,6,LEAVING SCENE OF ACCIDENT,6000,W FLORISSANT AVE,76, , ,6000,FLORISSANT,891085.4,1047002
2012-05,02/22/2011 12:19,Y, , ,1,204100,1,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,800,SCHIRMER ST,1, , ,800,SCHIRMER,887256.8,989519.8
2012-05,02/22/2012 17:50,Y, , ,1, 67701,4,LARCENY-FROM BUILDING UNDER $500,1401,CLARK AVE,36, ,@SCOTTRADE CENTER,1401,CLARK,905209.3,1017077
2012-05,02/24/2012 19:22,Y, , ,1,264100,3,HEALTH-SANITATION VIOL,3243,TEXAS AVE,30, , ,3243,TEXAS,898387.6,1005899
2012-05,02/27/2012 08:00,Y, , ,1, 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1019,N 20TH ST,61, , ,7832,RIO SILVA,904067.9,1021238
