MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2008-05,01/01/2001 16:00,Y, , ,1,177000,3,SEX OFFNS-INCEST,3500,JUNIATA AVE,25, , ,3500,JUNIATA,0,0
2008-05,01/01/2002 00:01,Y, , ,1,172300,1,SEX OFFNS-STATUATORY SODOMY/FIRST,6100,CORONADO AVE,3, , ,6100,CORONADO,886859,995725.3
2008-05,01/01/2002 15:00,Y, , ,1,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,5074,THRUSH AVE,72, , ,5074,THRUSH,891237.8,1042644
2008-05,01/01/2008 12:00,Y, , ,1,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,3438,RUSSELL BLVD,26, , ,3438,RUSSELL,895608.4,1012194
2008-05,01/01/2008 23:00,Y, , ,1, 65701,8,LARCENY-MTR VEH PARTS UNDER $500,4675,PAGE BLVD,54, ,WEST SIDE MISSIONARY BAPTIST CHUR,4675,PAGE,890151.2,1028560
2008-05,01/05/2008 13:00,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5779,RIVERVIEW BLVD,73, ,DRIVEWAY OF RESIDENCE,5779,RIVERVIEW,892214.9,1047143
2008-05,01/08/2008 16:00,Y, , ,1,111110,7,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,5183,RAYMOND AVE,51,STELLA MARIS DAY CARE, ,5183,RAYMOND,886115.3,1028508
2008-05,01/09/2008 16:00,Y, , ,1, 21000,4,RAPE -- FORCIBLE,2300,ALBION PL,32, , ,2300,ALBION PL,900238.8,1013695
2008-05,01/11/2008 07:35,Y, , ,1, 83000,7,ARSON-KNOWINGLY BURNING/SUCCESS,900,HODIAMONT AVE,48, , ,0,HODIAMONT,878560.5,1029276
2008-05,01/13/2006 13:00,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,5928,ARENDES DR,3, , ,5928,ARENDES DR,888618.7,995481.2
2008-05,01/15/2008 09:00,Y, , ,1, 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3823,NEBRASKA AVE,16, , ,3823,NEBRASKA,896171.6,1002432
2008-05,01/15/2008 09:00, , ,Y,1, 65701,7,LARCENY-MTR VEH PARTS UNDER $500,0,NORTHLAND AVE / UNIO,52, , ,0,NORTHLAND,887647,1033392
2008-05,01/15/2008 09:00, , ,Y,-1, 63701,7,LARCENY-SHOPLIFT UNDER $500,0,NORTHLAND AVE / UNIO,52, , ,0,NORTHLAND,887647,1033392
2008-05,01/15/2008 22:30, , ,Y,1, 64701,7,LARCENY-FROM MTR VEH UNDER $500,6109,WATERMAN BLVD,46, , ,6109,WATERMAN,878105.7,1025906
2008-05,01/15/2008 22:30, , ,Y,-1, 63701,7,LARCENY-SHOPLIFT UNDER $500,6109,WATERMAN BLVD,46, , ,6109,WATERMAN,878105.7,1025906
2008-05,01/16/2008 20:30, ,Y, ,-1, 42015,7,ASSLT-AGGRV-KNIFE/CUT-2ND-ADULT-DOMESTIC,5248,THEODOSIA AVE,52, , ,5248,THEODOSIA,886943.1,1031738
2008-05,01/17/2008 10:00,Y, , ,1,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,5600,OAKLAND AVE,41, ,@FOREST PARK COMM COLLEGE,5600,OAKLAND,883501.3,1018059
2008-05,01/18/2008 00:01,Y, , ,1, 65701,7,LARCENY-MTR VEH PARTS UNDER $500,0,THEODOSIA AVE / UNIO,52, , ,0,THEODOSIA,886754.1,1031747
2008-05,01/19/2008 15:00,Y, , ,1, 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",6942,HI VIEW AVE,9,6942 HI VIEW AVE, ,6942,HIVIEW,874054.4,1003719
2008-05,01/24/2008 10:00,Y, , ,1, 69602,6,"LARCENY-ALL OTHER $500 - $24,999",8879,N BROADWAY,74, , ,8879,N BROADWAY,897728.8,1053297
2008-05,01/25/2008 04:40,Y, , ,1, 43012,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,0,I 70 EASTBOUND / MEM,35, , ,0,I 70,909825.4,1017781
2008-05,01/28/2008 08:00, ,Y, ,-1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1310,N GRAND BLVD,77,ZX SERVICE STATION, ,1310,N GRAND,898106.7,1024167
2008-05,01/28/2008 12:00,Y, , ,1, 67701,4,LARCENY-FROM BUILDING UNDER $500,1525,CHOUTEAU AVE,33,SALAMEH MARKET, ,1525,CHOUTEAU,903833.3,1014806
2008-05,02/01/2008 13:25,Y, , ,1,115200,7,FRAUD-STEALING BY DECEIT/UNDER $150,5243,PAULIAN PL,52, , ,5243,PAULIAN PL,886957.2,1031571
2008-05,02/01/2008 15:00,Y, , ,1, 51330,9,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,4346,ARCO AVE,39, , ,4346,ARCO,889224.6,1017546
2008-05,02/01/2008 19:00, , ,Y,1, 69702,7,LARCENY-ALL OTHER UNDER $500,5840,CABANNE AVE,48, ,MULTI-FAMILY APARTMENT COMPLEX,5840,CABANNE,880898.8,1028739
2008-05,02/01/2008 19:00, , ,Y,-1, 69701,7,LARCENY-ALL OTH/FRM PRSN/$150-$199.99,5840,CABANNE AVE,48, ,MULTI-FAMILY APARTMENT COMPLEX,5840,CABANNE,880898.8,1028739
2008-05,02/01/2008 22:30,Y, , ,1,171300,2,SEX OFFNS-STATUATORY RAPE/SECOND,4900,GRESHAM AVE,6, , ,4900,GRESHAM,881529.6,997934.8
2008-05,02/05/2008 08:00, , ,Y,1, 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",3914,UNION BLVD,70, , ,3914,UNION,889909.3,1036751
2008-05,02/05/2008 08:00, , ,Y,-1, 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",3914,UNION BLVD,70, , ,3914,UNION,889909.3,1036751
2008-05,02/09/2008 13:00, , ,Y,1, 71030,9,AUTO THEFT-PERM RETNT/JOY RIDE,755,S EUCLID AVE,38, , ,0,S EUCLID,887728,1019460
2008-05,02/09/2008 13:00, , ,Y,-1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,755,S EUCLID AVE,38, , ,0,S EUCLID,887728,1019460
2008-05,02/10/2008 17:00,Y, , ,1, 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4410,PENNSYLVANIA AVE,17, , ,4410,PENNSYLVANIA,895424.9,998666.3
2008-05,02/12/2008 08:00,Y, , ,1, 69602,9,"LARCENY-ALL OTHER $500 - $24,999",1001,S GRAND BLVD,29, , ,1001,S GRAND,895223.9,1016795
2008-05,02/13/2008 13:00,Y, , ,1,264100,3,HEALTH-SANITATION VIOL,3725,MICHIGAN AVE,19, , ,3725,MICHIGAN,895291.8,1003227
2008-05,02/14/2003 08:00, ,Y, ,-1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5923,MCARTHUR AVE,70, , ,5923,MCARTHUR,885270.4,1039890
2008-05,02/15/2008 09:00,Y, , ,1, 69602,7,"LARCENY-ALL OTHER $500 - $24,999",5980,HIGHLAND AVE,50, , ,5980,HIGHLAND,882281.3,1035938
2008-05,02/15/2008 18:00,Y, , ,1, 67701,8,LARCENY-FROM BUILDING UNDER $500,5115,NORTHLAND AVE,55, , ,5115,NORTHLAND,889546.3,1032506
2008-05,02/23/2008 12:45, , ,Y,1, 63711,6,LARCENY-SHOPLIFT UNDER $500  /ATTEMPT,5010,UNION BLVD,71,FAMILY DOLLAR, ,5010,UNION,892380.1,1040284
