MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2008-08,01/01/1900 00:00,Y, , ,1, 91123,1,SIMPLE ASSAULT-CHILD/NO INJURY,600,LOUGHBOROUGH,1,CARONDELET FAMILY YMCA, ,0,LOUGHBOROUGH,0,0
2008-08,01/01/2001 15:00,Y, , ,1,172100,1,SEX OFFNS-SODOMY/FORCIBLE,5600,LOUISIANA AVE,1, , ,5600,LOUISIANA,891013.3,995621.4
2008-08,01/01/2001 15:00,Y, , ,1,172100,1,SEX OFFNS-SODOMY/FORCIBLE,5600,LOUISIANA AVE,1, , ,5600,LOUISIANA,891013.3,995621.4
2008-08,01/01/2002 10:00,Y, , ,1,121000,9,EMBEZZLEMENT-VALUE OVER $150,3041,LOCUST ST,37,J P BUSHNELL PACKING & SUPPLY, ,3041,LOCUST,899283.4,1020671
2008-08,01/01/2004 12:18,Y, , ,1,179200,3,SEX OFFNS-CHILD MOLESTATION,2300,VIRGINIA AVE,25, , ,2300,VIRGINIA,895927.2,1010239
2008-08,01/01/2007 00:01,Y, , ,1, 23000,2,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,3900,WATSON RD,9, , ,3900,WATSON,877024.8,1005544
2008-08,01/01/2007 14:24,Y, , ,1,179200,6,SEX OFFNS-CHILD MOLESTATION,4300,N EUCLID AVE,69, , ,4300,N EUCLID,893242.4,1037312
2008-08,01/02/2006 09:00,Y, , ,1, 69702,3,LARCENY-ALL OTHER UNDER $500,1907,MAURY AVE,13, , ,1907,MAURY,888310.6,1013292
2008-08,01/08/2008 15:20,Y, , ,1, 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4009,FLAD AVE,27, , ,4009,FLAD,891951.3,1011923
2008-08,01/18/2007 01:30, ,Y, ,-1, 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3660,ALBERTA ST,16, , ,3660,ALBERTA,892461.2,1002029
2008-08,01/24/2008 10:00,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4341,S BROADWAY,17, , ,4341,S BROADWAY,896597.1,999006.9
2008-08,01/25/2003 23:13,Y, , ,1, 21000,1,RAPE -- FORCIBLE,4200,GERTRUDE AVE,5, , ,4200,GERTRUDE,886770.8,998967.8
2008-08,01/26/2008 20:00,Y, , ,1,111120,2,FRAUD-BAD CHECK/INSUF FUNDS/UNDER $150,3215,IVANHOE AVE,9, ,BABES TAVERN,3215,IVANHOE,876198.5,1009324
2008-08,01/28/2008 08:00,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2829,TEXAS AVE,30, , ,2829,TEXAS,898777.1,1008382
2008-08,02/01/2006 08:00,Y, , ,1, 67701,9,LARCENY-FROM BUILDING UNDER $500,1311,S 39TH ST,29, , ,1311,39TH,893529.4,1015954
2008-08,02/01/2008 13:45,Y, , ,1, 69702,3,LARCENY-ALL OTHER UNDER $500,2624,TENNESSEE AVE,25, , ,2624,TENNESSEE,895202.6,1009911
2008-08,02/04/2008 00:01,Y, , ,1, 69702,5,LARCENY-ALL OTHER UNDER $500,4240,LINTON AVE,67, , ,4240,LINTON,900783.9,1032972
2008-08,02/16/2008 10:00,Y, , ,1, 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6353,MANCHESTER AVE,42,ASSANTE MOTORS INC, ,6353,MANCHESTER,879251.1,1015334
2008-08,02/16/2008 10:00, ,Y, ,-1, 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6353,MANCHESTER AVE,42,ASSANTE MOTORS INC, ,6353,MANCHESTER,879251.1,1015334
2008-08,02/27/2003 00:01,Y, , ,1, 21000,8,RAPE -- FORCIBLE,4300,ASHLAND AVE,56, , ,4300,ASHLAND,895341.8,1032010
2008-08,03/18/2008 12:00,Y, , ,1,115400,7,STLG BY DECEIT/IDENTITY THEFT REPORT,5862,ELMBANK AVE,50, , ,5862,ELMBANK,884518.6,1037827
2008-08,03/19/2008 11:10, ,Y, ,-1, 71013,7,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5923,JULIAN AVE,48, , ,5923,JULIAN,880863.5,1032064
2008-08,03/21/2008 13:15,Y, , ,1,101000,5,FORGERY,1500,SAINT LOUIS AVE,60,BANK OF AMERICA, ,1500,ST LOUIS,905889.1,1025974
2008-08,03/30/2008 10:52,Y, , ,1,121000,5,EMBEZZLEMENT-VALUE OVER $150,5136,N BROADWAY,64,TRIO LEASING, ,5136,N BROADWAY,903781.1,1035885
