MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2011-10,01/01/2003 00:01,Y, , ,1,179210,7,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,5400,MAFFITT AVE,50, , ,5400,MAFFITT,887126.1,1034138
2011-10,01/01/2009 10:01,Y, , ,1, 43024,3,ASSLT-AGGRAV-OTH-WPN-1ST-CHILD-DOMESTIC,3851,BOTANICAL AVE,27, , ,3942,FLAD,892953.4,1010836
2011-10,01/01/2009 10:01,Y, , ,1, 43024,3,ASSLT-AGGRAV-OTH-WPN-1ST-CHILD-DOMESTIC,3851,BOTANICAL AVE,27, , ,3942,FLAD,892953.4,1010836
2011-10,01/01/2009 10:01,Y, , ,1, 43024,3,ASSLT-AGGRAV-OTH-WPN-1ST-CHILD-DOMESTIC,3851,BOTANICAL AVE,27, , ,3942,FLAD,892953.4,1010836
2011-10,01/01/2011 17:00,Y, , ,1, 67701,6,LARCENY-FROM BUILDING UNDER $500,5408,QUEENS AVE,71,RESIDENCE,APT 2N,5408,QUEENS,894649.7,1040537
2011-10,01/15/2011 09:00,Y, , ,1, 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3295,S KINGSHIGHWAY BLVD,14, ,MCMAHON FORD, , ,885849.8,1007356
2011-10,02/01/2011 09:00,Y, , ,1, 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4350,HOLLYHILLS,4, , ,3157,SUBLETTE,0,0
2011-10,02/13/2010 12:00,Y, , ,1,115400,8,STLG BY DECEIT/IDENTITY THEFT REPORT,4960,LOTUS AVE,55, , ,4960,LOTUS,889195.3,1031360
2011-10,02/23/2010 01:30, ,Y, ,-1, 71013,7,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6161,DELMAR,46, ,REAR PARKING LOT, , ,0,0
2011-10,03/11/2011 13:26,Y, , ,1,264100,6,HEALTH-SANITATION VIOL,5520,ALCOTT AVE,72, , ,5520,ALCOTT,893645.4,1042750
2011-10,03/17/2011 18:44, ,Y, ,-1, 21000,2,RAPE -- FORCIBLE,1000,ART HILL,42, , , , ,0,0
2011-10,03/18/2011 12:48,Y, , ,1,111110,7,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,5704,NATURAL BRIDGE AVE,50, , ,5704,NATURAL BRIDGE,886070.3,1038255
2011-10,03/29/2011 11:00,Y, , ,1, 64701,4,LARCENY-FROM MTR VEH UNDER $500,1300,CLARK AVE,36, , ,1300,CLARK,905732.9,1016662
2011-10,04/01/2011 17:49,Y, , ,1,264100,6,HEALTH-SANITATION VIOL,6069,EMMA AVE,76, , ,6069,EMMA,889908.5,1046217
2011-10,04/07/2011 09:24,Y, , ,1, 41201,8,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,3600,MARCUS AVE,56, , ,3600,MARCUS,893107.7,1033647
2011-10,04/07/2011 09:24,Y, , ,1, 41201,8,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,3600,MARCUS AVE,56, , ,3600,MARCUS,893107.7,1033647
2011-10,04/07/2011 09:24,Y, , ,1, 41201,8,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,3600,MARCUS AVE,56, , ,3600,MARCUS,893107.7,1033647
2011-10,04/07/2011 09:24,Y, , ,1, 41201,8,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,3600,MARCUS AVE,56, , ,3600,MARCUS,893107.7,1033647
2011-10,04/07/2011 09:24,Y, , ,1, 41201,8,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,3600,MARCUS AVE,56, , ,3600,MARCUS,893107.7,1033647
2011-10,04/11/2011 09:02,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,7326,EUGENE AVE,4, , ,7326,EUGENE,886569.3,991454.9
2011-10,04/13/2011 15:00,Y, , ,1,104000,9,FORGERY-ATTEMPT,4519,MANCHESTER AVE,39,MANCHESTER MARKET, ,4519,MANCHESTER,888095.1,1017021
2011-10,04/14/2011 14:54,Y, , ,1,264100,1,HEALTH-SANITATION VIOL,300,ESPENSCHIED ST,2, , ,300,ESPENSCHIED,886853.6,986361.3
2011-10,04/21/2011 14:00,Y, , ,1,264100,6,HEALTH-SANITATION VIOL,6069,EMMA AVE,76, , ,6069,EMMA,889908.5,1046217
2011-10,04/30/2011 10:23,Y, , ,1,264100,6,HEALTH-SANITATION VIOL,6069,EMMA AVE,76, , ,6069,EMMA,889908.5,1046217
2011-10,05/01/2011 06:00,Y, , ,1, 91123,1,SIMPLE ASSAULT-CHILD/NO INJURY,4607,RIDGEWOOD AVE,5, , ,4607,RIDGEWOOD,885417.6,1002290
2011-10,05/01/2011 12:00,Y, , ,1,117000,7,FAILURE TO RETURN BORROWED/RENTED VEHICL,5623,CLEMENS AVE,48, , ,5623,CLEMONS AVE ILM,882432.2,1027838
2011-10,05/12/2011 17:47,Y, , ,1,112010,7,FRAUD-CREDIT DEVICE/OVER $150,5101,RAYMOND AVE,51, , ,5101,RAYMOND,886950.3,1028400
2011-10,05/23/2011 14:14,Y, , ,1,262100,2,PORNAGRAPHY-PROMOTING,6640,GARNER AVE,43, , ,6640,GARNER,876929.3,1014486
2011-10,05/26/2011 03:10, ,Y, ,-1, 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1731,OFALLON,61,CARR SQUARE,:APT A,1731,OFALLON,0,0
2011-10,05/28/2011 08:00,Y, , ,1,121000,4,EMBEZZLEMENT-VALUE OVER $150,1910,DELMAR BLVD,36,BLUE STREAM TRUCKING LLC, ,1910,DELMAR,904067.2,1020227
2011-10,06/01/2009 22:00,Y, , ,1, 67701,7,LARCENY-FROM BUILDING UNDER $500,5731,DR MARTIN LUTHER KIN,50,CUB VISION, ,5731,DR MARTIN LUTHER KIN,883560.6,1033510
2011-10,06/01/2010 07:00,Y, , ,1,179100,9,RISKING INFECTION OF ANOTHER BY HIV,4400,MCPHERSON AVE,38, , ,4400,MCPHERSON,890746.5,1023654
2011-10,06/01/2011 00:01,Y, , ,1, 21000,1,RAPE -- FORCIBLE,4100,BOWEN ST,5, , ,4100,BOWEN,886542,996626.1
