MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2009-10,01/01/2000 12:00,Y, , ,1,172300,1,SEX OFFNS-STATUATORY SODOMY/FIRST,4600,MINNESOTA AVE,17, , ,4600,MINNESOTA,894894.1,997624.6
2009-10,01/01/2002 00:01,Y, , ,1,172100,6,SEX OFFNS-SODOMY/FORCIBLE,5100,THRUSH AVE,72, , ,5100,THRUSH,891127.6,1042567
2009-10,01/01/2003 00:01,Y, , ,1, 21000,8,RAPE -- FORCIBLE,4900,LEXINGTON AVE,55, , ,1200,CLARK,891426.5,1034412
2009-10,01/01/2004 00:01,Y, , ,1,172100,6,SEX OFFNS-SODOMY/FORCIBLE,7900,CHURCH RD,74, , ,7900,CHURCH,896972.6,1046453
2009-10,01/01/2008 12:00,Y, , ,1,121000,6,EMBEZZLEMENT-VALUE OVER $150,7700,HALL ST,79,AA IMPORTING, ,7700,HALL,898615.6,1046339
2009-10,01/01/2009 00:01,Y, , ,1, 64701,4,LARCENY-FROM MTR VEH UNDER $500,1015,PARK AVE,34, ,APT #C201,1015,PARK,905579.6,1012632
2009-10,01/01/2009 09:00,Y, , ,1, 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1201,N 11TH ST,62, , ,1201,11TH,907868.4,1020970
2009-10,01/07/2009 00:01,Y, , ,1, 21000,7,RAPE -- FORCIBLE,5200,WABADA AVE,52, , ,5200,WABADA,887845.4,1032732
2009-10,01/13/2009 20:00, ,Y, ,-1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3210,HALLIDAY,25, , ,3210,HALLIDAY,0,0
2009-10,01/26/2004 00:01,Y, , ,1,179200,6,SEX OFFNS-CHILD MOLESTATION,5600,FLOY AVE,76, , ,5600,FLOY,889818.9,1047290
2009-10,01/26/2005 00:01,Y, , ,1, 21000,6,RAPE -- FORCIBLE,5600,FLOY AVE,76, , ,5600,FLOY,889818.9,1047290
2009-10,02/24/2009 12:00,Y, , ,1,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,3935,N TAYLOR AVE,69, , ,3935,TAYLOR,894943.6,1034063
2009-10,02/28/2009 15:25,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3628,CALIFORNIA AVE,19, , ,3628,CALIFORNIA,897204.4,1003550
2009-10,03/01/2009 08:00,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3199,MORGANFORD RD,15, , ,3199,MORGANFORD,888215.6,1007755
2009-10,03/01/2009 13:00,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5448,W FLORISSANT AVE,72, , ,5448,FLORISSANT,893877,1043138
2009-10,03/14/2009 00:01,Y, , ,1, 21000,8,RAPE -- FORCIBLE,4800,DR MARTIN LUTHER KIN,55, , , ,UNKNOWN,889522.6,1029937
