MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2011-05,1/1/2010 0:01,Y, , ,1,172100,6,SEX OFFNS-SODOMY/FORCIBLE,4600,ATHLONE AVE,68, , ,4600,ATHLONE,899108.2,1035908
2011-05,1/1/2011 0:01,Y, , ,1,179200,8,SEX OFFNS-CHILD MOLESTATION,4200,SAINT LOUIS AVE,56, ,BOARDING HOUSE,2700,ARMAND,896265.8,1029716
2011-05,1/1/2011 12:00,Y, , ,1, 67701,2,LARCENY-FROM BUILDING UNDER $500,4937,BONITA AVE,6, , ,4937,BONITA,881420.9,997811.4
2011-05,1/1/2011 17:51,Y, , ,1, 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,7907,PENNSYLVANIA AVE,2, , ,7907,PENNSYLVANIA,888332.4,987708.1
2011-05,1/1/2011 8:00,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,4153,BOTANICAL AVE,27, , ,4153,BOTANICAL,890654.1,1011103
2011-05,1/10/2011 10:00, ,Y, ,-1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4453,RUSSELL,13, , ,4453,RUSSELL,0,0
2011-05,1/11/2009 4:00, ,Y, ,-1, 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6135,MANCHESTER,42, ,"CABINETS, FLOORING, AND MORE",6135,MANCHESTER,0,0
2011-05,1/11/2011 19:00,Y, , ,1,266400,6,PUBLIC ORDER-ANIMAL VIOLATION,4574,DAVISON AVE,72, , ,4574,DAVISON,890310.3,1040817
2011-05,1/14/2011 0:01,Y, , ,1, 43023,1,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,5724,MICHIGAN AVE,1, , ,5724,MICHIGAN,892893.8,993503.1
2011-05,1/17/2011 16:29,Y, , ,1,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1200,CLARK AVE,36, ,@HEADQUARTERS,1200,CLARK,905878.5,1016618
2011-05,1/2/2011 17:10, , ,Y,1, 43013,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,2324,UNIVERSITY,60, , ,2324,UNIVERSITY,0,0
2011-05,1/2/2011 17:10, , ,Y,-1, 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2324,UNIVERSITY,60, , ,2324,UNIVERSITY,0,0
2011-05,1/20/2011 16:38,Y, , ,1, 69602,4,"LARCENY-ALL OTHER $500 - $24,999",707,N 1ST ST,35,GRAND THROUGH DELMAR METRO PLATFORMS,@BI-STATE PORT EXCHANGE,707,1ST,910590.9,1018450
2011-05,1/20/2011 17:15, ,Y, ,-1, 67701,3,LARCENY-FROM BUILDING UNDER $500,2137,CALIFORNIA,24, , ,2137,CALIFORNIA,0,0
2011-05,1/29/2011 18:00, ,Y, ,-1, 69603,7,"LARC-ALL OTH/FRM PRSN/$500 - $24,999",5000,VERNON,51, , , , ,0,0
2011-05,1/3/2011 10:49,Y, , ,1,265321,3,LEAVING SCENE OF ACCIDENT,2020,RUSSELL BLVD,23, , ,2020,RUSSELL,901708.8,1010902
2011-05,1/31/2011 0:01,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,7125,MANCHESTER AVE,43,CONCOURS AUTO SALES, ,7125,MANCHESTER,874130.9,1013169
2011-05,1/4/2011 18:30,Y, , ,1, 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4030,N TAYLOR AVE,69, , ,4030,TAYLOR,895075.6,1034505
2011-05,1/4/2011 9:00, ,Y, ,-1,121000,3,EMBEZZLEMENT-VALUE OVER $150,2724,ANN,24, , ,2724,ANN,0,0
2011-05,1/6/2011 17:30,Y, , ,1,264100,6,HEALTH-SANITATION VIOL,870,CANAAN AVE,74, , ,870,CANAAN,896768.7,1051188
2011-05,1/6/2011 9:00,Y, , ,1, 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5270,BEACON AVE,72, , ,5270,BEACON,892271.7,1042579
2011-05,10/17/2010 2:26,Y, , ,1,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,118,MORGAN ST,35, ,@BIG DADDYS,118,MORGAN,910499.1,1018622
2011-05,10/21/2010 12:00,Y, , ,1, 69602,3,"LARCENY-ALL OTHER $500 - $24,999",3130,OREGON AVE,30, ,@ REAR,3130,OREGON,897461.5,1007249
