MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2008-02,01/01/1982 17:41,Y, , ,1,179210,5,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,3900,CARTER AVE,67, , ,3900,CARTER,900428.5,1033326
2008-02,01/01/2000 14:00,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,329,EICHELBERGER ST,17, , ,0,EICHELBERGER,893806.9,995054.5
2008-02,01/01/2004 00:01,Y, , ,1,179200,2,SEX OFFNS-CHILD MOLESTATION,6500,MARMADUKE AVE,11, , ,6500,MARMADUKE,877737.4,1011385
2008-02,01/01/2006 00:01,Y, , ,1,172100,3,SEX OFFNS-SODOMY/FORCIBLE,3600,SHENANDOAH AVE,27, , ,3600,SHENANDOAH,893969.6,1011039
2008-02,01/01/2006 08:00,Y, , ,1,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,2152,HARRIS AVE,68, , ,2152,HARRIS,899873,1035290
2008-02,01/01/2007 09:44,Y, , ,1, 67701,7,LARCENY-FROM BUILDING UNDER $500,5511,DR MARTIN LUTHER KIN,50,CARTER PLAZA, ,5511,DR MARTIN L KING,884936.8,1032678
2008-02,01/01/2008 00:01,Y, , ,1,179200,3,SEX OFFNS-CHILD MOLESTATION,2800,SIDNEY ST,24, , ,2800,SIDNEY,897666.3,1009738
2008-02,01/01/2008 00:01,Y, , ,1,171200,4,SEX OFFNS-STATUATORY RAPE/FIRST,1300,RUTGER ST,33, , ,1300,RUTGER,904517.9,1013318
2008-02,01/01/2008 00:01,Y, , ,1, 64701,2,LARCENY-FROM MTR VEH UNDER $500,5725,FYLER AVE,14, , ,5725,FYLER,881207.2,1007915
2008-02,01/01/2008 00:01,Y, , ,1,172310,5,SEX OFFNS-STATUATORY SODOMY/SECOND,1100,BRANCH ST,64, , ,1100,BRANCH,907555.5,1027606
2008-02,01/01/2008 00:50,Y, , ,1, 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,8200,VULCAN ST,2, , ,8200,VULCAN,888633.3,986185.6
2008-02,01/01/2008 18:00,Y, , ,1, 52312,4,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,501,N BROADWAY,35, ,STIFEL & NICOLAUS,0,N BROADWAY,909060.6,1018285
2008-02,01/01/2008 20:00,Y, , ,1, 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",320,WALSH ST,17, , ,0,WALSH,893913.2,995171.7
2008-02,01/01/2008 23:14,Y, , ,1, 92000,1,SIMPLE ASSAULT-HARRASSMENT,4421,ITASKA ST,5, , ,4421,ITASKA,886219.1,1001543
2008-02,01/02/2007 07:35,Y, , ,1,112010,4,FRAUD-CREDIT DEVICE/OVER $150,1007,S BROADWAY,34, ,FUELMAN,1007,S BROADWAY,907601.5,1013586
2008-02,01/02/2008 08:00,Y, , ,1, 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5542,RIVERVIEW BLVD,72, , ,5542,RIVERVIEW,891424.6,1045758
2008-02,01/02/2008 14:00, , ,Y,1, 52312,3,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,2118,CHEROKEE ST,18,NOSTALGIA SHOP, ,2118,CHEROKEE,899425.3,1004775
2008-02,01/02/2008 14:00, , ,Y,-1, 52212,3,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,2118,CHEROKEE ST,18,NOSTALGIA SHOP, ,2118,CHEROKEE,899425.3,1004775
2008-02,01/02/2008 15:00,Y, , ,1, 65701,5,LARCENY-MTR VEH PARTS UNDER $500,2817,HADLEY ST,63, , ,2817,HADLEY,907058.5,1026581
2008-02,01/02/2008 19:00,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3757,POTOMAC ST,15, , ,3757,POTOMAC,892148.6,1005439
2008-02,01/03/2008 08:00,Y, , ,1, 92000,6,SIMPLE ASSAULT-HARRASSMENT,5652,HILLER PL,76, , ,5652,HILLER PL,890909.9,1046914
2008-02,01/03/2008 10:00,Y, , ,1,264100,1,HEALTH-SANITATION VIOL,2100,CHIPPEWA ST,18, , ,2100,CHIPPEWA,899182.1,1002137
2008-02,01/03/2008 10:00,Y, , ,1,264999,3,HEALTH-OTHR UNSPEC HEALTH VIOLATION,3415,UTAH ST,25, , ,3415,UTAH,894689.3,1006372
2008-02,01/03/2008 10:00,Y, , ,1,264100,2,HEALTH-SANITATION VIOL,2237,MARCONI ST,12, , ,2237,MARCONI,884896.7,1012345
2008-02,01/04/2008 14:30,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,4420,S BROADWAY,17,MCDONALDS, ,4420,S BROADWAY,896432.6,998417.6
2008-02,01/05/2008 08:00,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,614,HOLLY HILLS AVE,1, , ,0,HOLLY HILLS,890667.2,992451.3
2008-02,01/05/2008 14:43, , ,Y,1, 31311,5,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,3847,ASHLAND AVE,59, , ,3847,ASHLAND,899213.1,1029834
2008-02,01/05/2008 14:43, , ,Y,-1, 32421,5,ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS,3847,ASHLAND AVE,59, , ,3847,ASHLAND,899213.1,1029834
2008-02,01/07/2008 14:00,Y, , ,1, 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3700,DELOR ST,16, , ,3700,DELOR,890961.8,997996.5
2008-02,01/07/2008 16:00,Y, , ,1, 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4542,VARRELMANN AVE,5, , ,4542,VARRELMANN,888299.5,1001582
2008-02,01/08/2008 10:00,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,7239,MAEZE CT,4, , ,7239,MAEZE CT,879935.9,993765.4
2008-02,01/08/2008 14:00,Y, , ,1,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,706,N JEFFERSON AVE,36,E. H. LYLE ACADEMY, ,0,N JEFFERSON,902377.4,1020515
2008-02,01/09/2008 10:00,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,2701,SUBLETTE AVE,13, , ,2701,SUBLETTE,882836.4,1011043
2008-02,01/09/2008 17:00,Y, , ,1, 67701,9,LARCENY-FROM BUILDING UNDER $500,4949,BARNES JEWISH HOSPIT,38, ,@BARNES JEWISH HOSPITAL,4949,BARNES HOSP PZ,887396.8,1020150
2008-02,01/10/2008 07:00,Y, , ,1, 69602,9,"LARCENY-ALL OTHER $500 - $24,999",1311,S 39TH ST,29, , ,1311,39TH,893529.4,1015954
2008-02,01/10/2008 10:00,Y, , ,1,115400,9,STLG BY DECEIT/IDENTITY THEFT REPORT,18,S KINGSHIGHWAY BLVD,38, , ,0,S KINGSHIGHWAY,887316.6,1022062
2008-02,01/10/2008 10:00,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,2730,MERAMEC ST,17, , ,2730,MERAMEC,896770,999859.6
2008-02,01/10/2008 11:00,Y, , ,1, 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,817,MCLARAN AVE,74, , ,0,MCLARAN,897055.9,1049384
2008-02,01/11/2008 10:00,Y, , ,1,264100,5,HEALTH-SANITATION VIOL,3505,N 11TH ST,65, , ,3505,N 11TH,906644.8,1029344
2008-02,01/11/2008 14:30,Y, , ,1,264100,6,HEALTH-SANITATION VIOL,827,BITTNER ST,74, , ,0,BITTNER,896851.1,1047627
2008-02,01/14/2008 12:00,Y, , ,1,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,400,S 14TH ST,0, , ,0,S 14TH,0,0
2008-02,01/14/2008 17:30, , ,Y,1, 36111,9,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,4663,MARYLAND AVE,38,BEN AND JERRY S ICE CREAM, ,4663,MARYLAND,888454.8,1023811
2008-02,01/14/2008 17:30, , ,Y,-1, 31111,9,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4663,MARYLAND AVE,38,BEN AND JERRY S ICE CREAM, ,4663,MARYLAND,888454.8,1023811
2008-02,01/15/2008 10:00,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,2210,JANUARY AVE,12, , ,2210,JANUARY,882225.2,1012937
2008-02,01/15/2008 10:00,Y, , ,1, 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3332,CALIFORNIA AVE,30, , ,3332,CALIFORNIA,897514.8,1005477
2008-02,01/15/2008 14:00,Y, , ,1,264100,3,HEALTH-SANITATION VIOL,4218,FLAD AVE,0, , ,4218,FLAD,890225.4,1011940
2008-02,01/15/2008 15:12,Y, , ,1, 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2623,PENNSYLVANIA AVE,25, , ,2623,PENNSYLVANIA,896994,1009684
2008-02,01/15/2008 16:30,Y, , ,1, 51312,7,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3351,BELT AVE,50, , ,3351,BELT,887195.1,1036545
2008-02,01/16/2008 10:00,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,3820,LOUISIANA AVE,16, , ,3820,LOUISIANA,894401.8,1002728
2008-02,01/16/2008 15:15,Y, , ,1,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,400,S 14TH ST,36,BUDGET CAR RENTAL, ,0,S 14TH,905362.3,1016200
2008-02,01/17/2008 10:00,Y, , ,1,264100,6,HEALTH-SANITATION VIOL,4636,PENROSE ST,69, , ,4636,PENROSE,894841.3,1035646
2008-02,01/17/2008 10:00,Y, , ,1,264100,6,HEALTH-SANITATION VIOL,4532,HARRIS AVE,68, , ,4532,HARRIS,899348.5,1034934
2008-02,01/17/2008 12:00,Y, , ,1, 51312,7,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2828,BURD AVE,50, , ,2828,BURD,886231.2,1035315
2008-02,01/18/2008 00:01,Y, , ,1,171300,1,SEX OFFNS-STATUATORY RAPE/SECOND,4000,GILES AVE,16, , ,4000,GILES,892169.8,1001937
2008-02,01/18/2008 08:00,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,44,WILLMORE RD,8, , ,0,WILLMORE RD,875130.9,999792.9
2008-02,01/18/2008 08:00,Y, , ,1,115400,7,STLG BY DECEIT/IDENTITY THEFT REPORT,5453,DELMAR BLVD,49, , ,5453,DELMAR,883561.5,1027076
