MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2011-02,01/01/2003 00:01,Y, , ,1, 21000,6,RAPE -- FORCIBLE,5200,BROWN AVE,70, , ,5200,BROWN,890515.6,1037900
2011-02,01/01/2005 00:01,Y, , ,1,176300,4,SEX OFFNS-SX ABUSE/3RD/VIC>13/NO CONSNT,1300,MONROE ST,63, , ,1300,MONROE,907278.1,1024851
2011-02,01/01/2007 00:01,Y, , ,1, 91123,6,SIMPLE ASSAULT-CHILD/NO INJURY,5045,PLOVER AVE,72, , ,5045,PLOVER,890787.5,1042991
2011-02,01/01/2010 08:00,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2632,LEMP AVE,22, , ,2632,LEMP,901488.8,1008179
2011-02,01/01/2010 09:09,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2311,RUSSELL BLVD,23, , ,2311,RUSSELL,900287.6,1011420
2011-02,01/01/2011 00:01,Y, , ,1, 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4682,POPE AVE,68, ,MULIT FAMILY DWELLING,4682,POPE,898681.8,1036719
2011-02,01/01/2011 00:01,Y, , ,1,171300,9,SEX OFFNS-STATUATORY RAPE/SECOND,2900,THOMAS ST,59, , ,2800,STODDARD,900777.5,1023296
2011-02,01/01/2011 00:01,Y, , ,1, 69602,7,"LARCENY-ALL OTHER $500 - $24,999",5606,PAGE BLVD,48, , ,1239,CLARA,882984.3,1031017
2011-02,01/01/2011 02:33,Y, , ,1, 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,1815,ARSENAL ST,22,JOEL S SHELL STATION, ,1815,ARSENAL,901015.9,1006406
2011-02,01/01/2011 08:00,Y, , ,1, 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3940,N FLORISSANT AVE,65, , ,3940,FLORISSANT,904057.7,1030305
2011-02,01/01/2011 10:00,Y, , ,1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1242,TAMM AVE,42,SUGAREE BAKING COMPANY, ,1242,TAMM,879399.9,1017322
2011-02,01/01/2011 12:00,Y, , ,1, 52312,4,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,927,TYLER ST,64,SANG FAH WHOLESALE CHINESE GROCERY, ,927,TYLER,908844.8,1024168
