MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2010-03,01/01/1984 07:00,Y, , ,1,115200,4,FRAUD-STEALING BY DECEIT/UNDER $150,2020,MARKET ST,36, , ,2020,MARKET,903011.2,1018293
2010-03,01/01/2006 09:57,Y, , ,1,115400,9,STLG BY DECEIT/IDENTITY THEFT REPORT,3655,VISTA AVE,29, ,SLU HOSPITAL,919,JEFFERSON,894661.8,1015656
2010-03,01/01/2006 14:10,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4005,WALSH ST,5, , ,4005,WALSH,888434.4,998942
2010-03,01/01/2010 00:01,Y, , ,1,172310,5,SEX OFFNS-STATUATORY SODOMY/SECOND,3800,W FLORISSANT AVE,67, , ,4300,CLAY,901381.1,1033681
2010-03,01/01/2010 00:01,Y, , ,1,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,5384,QUEENS AVE,71, , ,5384,QUEENS,894476.1,1040416
2010-03,01/01/2010 00:01,Y, , ,1, 21000,2,RAPE -- FORCIBLE,6000,SOUTHWEST AVE,11,MASON SCHOOL,@SCHOOL - MASON,6000,SOUTHWEST,880209.8,1011331
2010-03,01/01/2010 12:00,Y, , ,1, 69702,4,LARCENY-ALL OTHER UNDER $500,2228,OLIVE ST,36, , ,55,PLAZA,902420.1,1019281
2010-03,01/01/2010 12:00,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,5901,S BROADWAY,1,JONETTIS  BAR, ,5901,BROADWAY,893313.8,992701.5
2010-03,01/01/2010 14:00,Y, , ,1, 65701,7,LARCENY-MTR VEH PARTS UNDER $500,5203,WABADA AVE,52, , ,5203,WABADA,888075.4,1032603
2010-03,01/01/2010 16:15,Y, , ,1, 52122,4,BURGLARY-BUSINESS/DAY/UNLAW ENT/UNOCCUPIED,1000,CLARK AVE,35,CUPPLES STATION BUILDING, ,1000,CLARK,906803,1016334
2010-03,01/04/2010 02:40, ,Y, ,-1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3632,MARCELINE TERR,16, , ,3632,MARCELINE,0,0
