MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2009-01,01/01/1997 10:00,Y, , ,1,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,7050,MITCHELL AVE,0, , ,7050,MITCHELL,874530.3,1015675
2009-01,01/01/2001 07:00,Y, , ,1,172100,1,SEX OFFNS-SODOMY/FORCIBLE,4200,RIDGEWOOD AVE,5, , ,4200,RIDGEWOOD,886031.8,1003912
2009-01,01/01/2001 10:00,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,1137,BELLERIVE BLVD,1, , ,1137,BELLERIVE,890511.9,995643.7
2009-01,01/01/2002 00:01,Y, , ,1,172300,2,SEX OFFNS-STATUATORY SODOMY/FIRST,4900,MURDOCH AVE,7, , ,4900,MURDOCH,883734.9,1002464
2009-01,01/01/2003 00:01,Y, , ,1,172100,2,SEX OFFNS-SODOMY/FORCIBLE,5500,ITASKA ST,7, , ,5500,ITASKA,880756.9,1001690
2009-01,01/01/2006 10:00,Y, , ,1,115400,9,STLG BY DECEIT/IDENTITY THEFT REPORT,1658,LAWRENCE ST,28, , ,1658,LAWRENCE,892412,1014163
2009-01,01/01/2007 00:01,Y, , ,1,172100,9,SEX OFFNS-SODOMY/FORCIBLE,4200,LINDELL BLVD,38,SCHNUCK S MARKET, ,4200,LINDELL,892104.8,1022153
2009-01,01/01/2007 07:00,Y, , ,1,115400,9,STLG BY DECEIT/IDENTITY THEFT REPORT,1520,S GRAND BLVD,31, , ,1520,S GRAND,894967.4,1014641
2009-01,01/01/2008 00:01,Y, , ,1, 91123,1,SIMPLE ASSAULT-CHILD/NO INJURY,3700,OSCEOLA ST,16, , ,3700,OSCEOLA,892149.8,999967.4
2009-01,01/01/2008 10:00,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3630,BAMBERGER AVE,15, , ,3630,BAMBERGER,891946.4,1004024
2009-01,01/01/2009 00:01,Y, , ,1, 65701,7,LARCENY-MTR VEH PARTS UNDER $500,5131,WABADA AVE,52, , ,5131,WABADA,888287.6,1032484
2009-01,01/01/2009 00:01,Y, , ,1, 51211,3,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,3959,MIAMI ST,15, ,APARTMENT BUILDING,3959,MIAMI,890564.3,1004937
2009-01,01/01/2009 00:01,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6136,LAURA AVE,76, , ,6136,LAURA,888289.4,1044301
2009-01,01/01/2009 00:01,Y, , ,1, 91124,5,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",3333,KLEIN ST,65, , ,3333,KLEIN,906670.7,1028389
2009-01,01/01/2009 00:04,Y, , ,1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1008,DOLMAN ST,33, ,STREET,1008,DOLMAN,903489.6,1014874
2009-01,01/01/2009 00:05,Y, , ,1, 31111,9,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1001,N JEFFERSON AVE,59, , ,1001,N JEFFERSON,902041,1021716
2009-01,01/01/2009 00:07,Y, , ,1, 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5471,ROBIN AVE,72, , ,5471,ROBIN,891923.4,1044651
2009-01,01/01/2009 00:15,Y, , ,1,212000,9,DUI-DRVING UNDR INFLUNC ALC/DRUGS,0,KENTUCKY AVE / S VAN,28, , ,0,KENTUCKY,891030.9,1016635
2009-01,01/01/2009 00:27,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4008,DRYDEN AVE,69, , ,4008,DRYDEN,894714.6,1034428
2009-01,01/01/2009 00:30,Y, , ,1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,920,CARR ST,62, ,APT D,0,CARR,908376.6,1020403
2009-01,01/01/2009 00:30,Y, , ,1, 67701,7,LARCENY-FROM BUILDING UNDER $500,6161,DELMAR BLVD,46,THE PAGEANT, ,6161,DELMAR,877404.6,1027557
2009-01,01/01/2009 00:30,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5365,ARLINGTON AVE,71, , ,5365,ARLINGTON,893188.1,1041868
2009-01,01/01/2009 00:30,Y, , ,1, 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",1942,ARSENAL ST,22, , ,1942,ARSENAL,900450.6,1006434
2009-01,01/01/2009 00:30,Y, , ,1, 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",315,CHESTNUT ST,35, , ,0,CHESTNUT,909422.4,1016993
2009-01,01/01/2009 00:30,Y, , ,1, 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3217,POTOMAC ST,19, , ,3217,POTOMAC,895122.1,1004965
2009-01,01/01/2009 00:30,Y, , ,1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,607,HOLLY HILLS AVE,1, , ,0,HOLLY HILLS,890868.1,992493.6
2009-01,01/01/2009 00:30, , ,Y,1, 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,607,HOLLY HILLS AVE,1, , ,0,HOLLY HILLS,890868.1,992493.6
2009-01,01/01/2009 00:30, , ,Y,-1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,607,HOLLY HILLS AVE,1, , ,0,HOLLY HILLS,890868.1,992493.6
2009-01,01/01/2009 00:40,Y, , ,1, 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5300,UNION BLVD,71, , ,5300,UNION,893171.9,1040844
2009-01,01/01/2009 00:40,Y, , ,1, 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5300,UNION BLVD,71, , ,5300,UNION,893171.9,1040844
2009-01,01/01/2009 00:41,Y, , ,1,151130,4,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,902,CONVENTION PZ,35, ,PARKING LOT,0,CONVENTION PZ,908125.3,1019259
2009-01,01/01/2009 00:52,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2811,MAGNOLIA AVE,24, , ,2811,MAGNOLIA,897814.2,1008983
2009-01,01/01/2009 00:54,Y, , ,1,212000,4,DUI-DRVING UNDR INFLUNC ALC/DRUGS,0,S 4TH ST / SPRUCE ST,35, , ,0,S 4TH,908773.8,1015571
2009-01,01/01/2009 00:55,Y, , ,1, 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4504,ANDERSON AVE,69, , ,4504,ANDERSON,895790.4,1035806
2009-01,01/01/2009 00:55,Y, , ,1,241100,9,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2827,SAINT VINCENT AVE,31, ,ALIAS 2831 ST VINCENT,2827,ST VINCENT,898685.6,1014079
2009-01,01/01/2009 01:00,Y, , ,1, 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",419,N 9TH ST,35, ,3RD FLOOR OF PARKING GARAGE IN SPOT,0,N 9TH,907873.4,1018335
2009-01,01/01/2009 01:00,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4951,MARGARETTA AVE,69, , ,4951,MARGARETTA,891926.7,1036030
2009-01,01/01/2009 01:05,Y, , ,1,212000,4,DUI-DRVING UNDR INFLUNC ALC/DRUGS,400,N 4TH ST,35, , ,0,N 4TH,909726.3,1018037
2009-01,01/01/2009 01:10,Y, , ,1, 63701,2,LARCENY-SHOPLIFT UNDER $500,6909,SOUTHWEST AVE,10, , ,6909,SOUTHWEST,874934.6,1012219
2009-01,01/01/2009 01:15,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3223,MORGANFORD RD,15,VERONA, ,3223,MORGANFORD,888183.1,1007446
2009-01,01/01/2009 01:15,Y, , ,1, 44011,3,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 1ST DEGRE",2615,VICTOR ST,24, , ,2615,VICTOR,899239.9,1009851
2009-01,01/01/2009 01:20,Y, , ,1, 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1319,GRAHAM ST,42, , ,1319,GRAHAM,879650.5,1017009
2009-01,01/01/2009 01:20,Y, , ,1, 41011,8,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3903,SAINT LOUIS AVE,56, , ,3903,ST LOUIS,898236.2,1028630
2009-01,01/01/2009 01:20,Y, , ,1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2762,CAROLINE ST,31, , ,2762,CAROLINE,898960.4,1014581
2009-01,01/01/2009 01:28,Y, , ,1, 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,825,ALLEN AVE,21,THE SHANTI,BAR,0,ALLEN,904590.8,1010262
2009-01,01/01/2009 01:28,Y, , ,1, 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,825,ALLEN AVE,21,THE SHANTI,BAR,0,ALLEN,904590.8,1010262
2009-01,01/01/2009 01:28,Y, , ,1, 91303,3,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,825,ALLEN AVE,21,THE SHANTI,BAR,0,ALLEN,904590.8,1010262
2009-01,01/01/2009 01:50,Y, , ,1, 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,0,N 4TH ST / MARKET ST,35, , ,0,N 4TH,909067.9,1016625
2009-01,01/01/2009 01:58,Y, , ,1, 51212,4,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,1000,WASHINGTON AVE,35, , ,1000,WASHINGTON,907483,1018737
