MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2008-07,01/01/1985 00:01,Y, , ,1,179999,7,SEX OFFNS-OTHER UNSPECIFIED,5600,CABANNE AVE,48,5625 CABANNE CT #E ST LOUIS MO 63112,5625 CABANNE CT #E NOW DEMOLISHED NO,5600,CABANNE,882347.1,1028834
2008-07,01/01/1999 00:01,Y, , ,1,172100,7,SEX OFFNS-SODOMY/FORCIBLE,5600,ENRIGHT AVE,48, , ,5600,ENRIGHT,882501.4,1027390
2008-07,01/01/1999 09:00,Y, , ,1,172100,9,SEX OFFNS-SODOMY/FORCIBLE,1200,S BOYLE AVE,39,ST CRONAN CATHOLIC CHURCH, ,1200,S BOYLE,890471.4,1017030
2008-07,01/01/2002 10:00,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3458,UTAH ST,25, , ,3458,UTAH,894238.9,1006253
2008-07,01/01/2005 07:00,Y, , ,1,172100,1,SEX OFFNS-SODOMY/FORCIBLE,4200,VIRGINIA AVE,16, , ,4200,VIRGINIA,894306.9,1000081
2008-07,01/01/2006 14:47,Y, , ,1,172300,8,SEX OFFNS-STATUATORY SODOMY/FIRST,5000,WARWICK AVE,55, , ,5000,WARWICK,888672.3,1030979
2008-07,01/01/2007 00:01, , ,Y,1,171200,1,SEX OFFNS-STATUATORY RAPE/FIRST,4400,VIRGINIA AVE,16, , ,4400,VIRGINIA,893790.9,998755.4
2008-07,01/01/2008 00:01,Y, , ,1, 67501,9,"LARCENY-FROM BUILDING OVER $25,000",4400,LINDELL BLVD,38, , ,4400,LINDELL,890198.6,1022484
2008-07,01/01/2008 00:01,Y, , ,1,179200,9,SEX OFFNS-CHILD MOLESTATION,1600,THURMAN AVE,28, , ,1600,THURMAN,891531.4,1014559
2008-07,01/02/2008 12:00,Y, , ,1, 65701,2,LARCENY-MTR VEH PARTS UNDER $500,2500,ABBOTT PL,10, , ,2500,ABBOTT PL,877717.2,1013851
2008-07,01/15/1991 10:54,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2848,INDIANA AVE,22, , ,2848,INDIANA,899592.9,1007906
2008-07,01/16/2008 17:58,Y, , ,1, 95100,8,"STALKING (HARASSMENT ONLY, NO THREAT)",4179,ENRIGHT AVE,58, , ,4179,ENRIGHT,893316.1,1024810
2008-07,01/19/2008 00:01,Y, , ,1, 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,540,BATES ST,1, ,VACANT BUILDING,0,BATES,892329.9,994576.1
2008-07,01/19/2008 00:01, , ,Y,1, 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,540,BATES ST,1, ,VACANT BUILDING,0,BATES,892329.9,994576.1
2008-07,01/19/2008 00:01, , ,Y,-1, 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,540,BATES ST,1, ,VACANT BUILDING,0,BATES,892329.9,994576.1
2008-07,01/23/2008 10:00,Y, , ,1, 67701,6,LARCENY-FROM BUILDING UNDER $500,5527,ORIOLE AVE,72, , ,5527,ORIOLE,891666.3,1045217
2008-07,01/24/2007 07:00,Y, , ,1,111200,9,FRAUD-BAD CHECK/NO ACCOUNT,4479,FOREST PARK AVE,38,IMOS PIZZA-BOB PETERS, ,4479,FOREST PARK,889164.2,1021486
2008-07,01/25/2008 13:30,Y, , ,1, 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6545,SOUTHWEST AVE,11,STREET, ,6545,SOUTHWEST,877427.2,1011995
2008-07,02/01/2008 12:00,Y, , ,1, 53212,6,BURGLARY-OTHR NONRES/NIT/FORC ENT/UNOCCUPIED,825,RIVERVIEW BLVD,74, ,#1087102,0,RIVERVIEW,897552.2,1053606
2008-07,02/03/2008 09:30,Y, , ,1,171200,7,SEX OFFNS-STATUATORY RAPE/FIRST,1400,GOODFELLOW BLVD,78,VICTORY IN PRAISE TABERNACLE CHURCH, ,1400,GOODFELLOW,882967.7,1033053
2008-07,02/06/2008 23:00,Y, , ,1, 65701,7,LARCENY-MTR VEH PARTS UNDER $500,1949,HODIAMONT AVE,50, , ,1949,HODIAMONT,881945,1035471
2008-07,02/15/2008 09:00,Y, , ,1,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6038,HORTON PL,48, , ,6038,HORTON PL,879223.8,1030101
2008-07,02/15/2008 11:00,Y, , ,1, 69702,0,LARCENY-ALL OTHER UNDER $500,0,UNKNOWN ST LOUIS,0, , ,0,UNKNOWN,0,0
2008-07,02/22/2008 10:00,Y, , ,1,111110,1,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,6604,VIRGINIA AVE,1, , ,6604,VIRGINIA,890736.2,991725
2008-07,02/23/2008 18:00,Y, , ,1,172100,8,SEX OFFNS-SODOMY/FORCIBLE,4000,GREER AVE,56, , ,4000,GREER,897906,1029780
2008-07,02/28/2007 16:00, ,Y, ,-1, 72113,6,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5701,HALL ST,79, , ,5701,HALL,903538.4,1038469
2008-07,02/29/2008 08:00,Y, , ,1, 67701,4,LARCENY-FROM BUILDING UNDER $500,1100,N 3RD ST,64,ECONO LODGE HOTEL,@ECONOLODGE HOTEL,1100,N 3RD,910065.8,1020112
2008-07,03/01/2008 02:30, ,Y, ,-1, 69702,4,LARCENY-ALL OTHER UNDER $500,1325,WASHINGTON AVE,36,STREET, ,1325,WASHINGTON,906158.1,1019310
2008-07,03/01/2008 04:00, ,Y, ,-1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5518,PARTRIDGE AVE,72, , ,5518,PARTRIDGE,891700.8,1045543
