MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2011-09,01/01/2009 19:00,Y, , ,1,172100,3,SEX OFFNS-SODOMY/FORCIBLE,3200,S COMPTON AVE,30, , ,3200,S. COMPTON,895680.5,1006567
2011-09,01/01/2011 08:00,Y, , ,1, 67701,3,LARCENY-FROM BUILDING UNDER $500,3327,MICHIGAN AVE,30, , ,3327,MICHIGAN,895702.4,1005812
2011-09,01/01/2011 08:00,Y, , ,1, 67701,2,LARCENY-FROM BUILDING UNDER $500,5226,LOUGHBOROUGH AVE,6, ,FOUR FAMILY APARTMENT BUILDING / COM,5226,LOUGHBOROUGH,880475.1,997217.6
2011-09,01/09/2011 00:01,Y, , ,1, 44023,6,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN CHLD 3RD DEGRE",895,GUSTAV AVE,74, , ,895,GUSTAV,896510.1,1052420
2011-09,01/14/2011 11:00,Y, , ,1,242000,3,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,3637,UTAH PL,15, , ,3637,UTAH,893502.4,1006552
2011-09,01/31/2011 18:00,Y, , ,1,266999,8,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3927,SAINT LOUIS AVE,56, , ,3927,SAINT LOUIS,898253.1,1028621
2011-09,02/01/2011 08:00,Y, , ,1, 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",3201,N 9TH ST,64, , ,3201,9TH,907456.4,1028153
2011-09,02/14/2011 09:00,Y, , ,1, 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",4124,N KINGSHIGHWAY BLVD,69, , ,4124,KINGSHIGHWAY,891910.8,1036791
2011-09,02/19/2009 14:30, , ,Y,1,263120,4,OBSTRUCT GOVRN OP-FALSE REPORT,1820,MARKET,36,UNION STATION, , , ,0,0
2011-09,02/19/2009 14:30, , ,Y,-1, 21000,4,RAPE -- FORCIBLE,1800,MARKET,36,UNION STATION, , , ,0,0
2011-09,02/21/2011 12:00,Y, , ,1, 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,8614,PARTRIDGE AVE,74, , ,8614,PARTRIDGE,894345.8,1048975
2011-09,03/01/2010 07:00,Y, , ,1,179100,9,RISKING INFECTION OF ANOTHER BY HIV,4400,MCPHERSON AVE,38, , ,4400,MCPHERSON,890746.5,1023654
2011-09,03/01/2011 13:54,Y, , ,1, 69602,3,"LARCENY-ALL OTHER $500 - $24,999",1923,S 3RD ST,20, ,VACANT BUSINESS,1923,3RD,905692.9,1009731
2011-09,03/03/2011 11:54,Y, , ,1,264100,7,HEALTH-SANITATION VIOL,5846,TERRY AVE,50, , ,5846,TERRY,883888.1,1036082
2011-09,03/15/2011 08:30,Y, , ,1, 67701,7,LARCENY-FROM BUILDING UNDER $500,5927,CLEMENS AVE,48, , ,5927,CLEMENS,879829.4,1028257
2011-09,03/15/2011 12:00,Y, , ,1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2016,CHEROKEE ST,18, , ,6051,CARLSBAD,899767.9,1004721
2011-09,03/15/2011 16:09,Y, , ,1,264100,6,HEALTH-SANITATION VIOL,5908,FERRIS AVE,70, , ,5908,FERRIS,885014.8,1039531
2011-09,03/17/2011 08:35,Y, , ,1,264100,7,HEALTH-SANITATION VIOL,5846,TERRY AVE,50, , ,5846,TERRY,883888.1,1036082
2011-09,03/17/2011 22:34,Y, , ,1,179210,6,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,5600,HILLER PL,76, , ,5600,HILLER,890883.1,1046884
2011-09,03/28/2011 17:35,Y, , ,1,264100,6,HEALTH-SANITATION VIOL,6069,EMMA AVE,76, , ,6069,EMMA,889908.5,1046217
2011-09,04/01/2006 21:00,Y, , ,1,179100,7,RISKING INFECTION OF ANOTHER BY HIV,5600,CHAMBERLAIN AVE,48, , ,5600,CHAMBERLAIN,883191.8,1029615
2011-09,04/04/2011 08:00,Y, , ,1,204100,6,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,4401,FAIR AVE,68, , ,4401,FAIR,899052,1034368
2011-09,04/08/2011 12:48,Y, , ,1,101000,5,FORGERY,4502,FAIR AVE,68, ,4 FAMILY,4502,FAIR,899286.6,1034492
2011-09,04/11/2011 12:51,Y, , ,1,262100,9,PORNAGRAPHY-PROMOTING,3653,FINNEY AVE,77, , ,3653,FINNEY,897285.7,1023767
2011-09,04/15/2011 07:00, ,Y, ,-1, 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,8300,CHURCH,74, ,:APT 7,8300,CHURCH,0,0
2011-09,04/15/2011 12:00,Y, , ,1, 67701,9,LARCENY-FROM BUILDING UNDER $500,3663,HICKORY ST,29, , ,3653,HICKORY,894597.8,1016466
2011-09,04/19/2011 12:06,Y, , ,1,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3446,LAWN AVE,14, ,AKA 3448 LAWN AVENUE,3446,LAWN,885419.9,1006064
2011-09,04/20/2011 12:00,Y, , ,1, 67701,9,LARCENY-FROM BUILDING UNDER $500,1100,N COMPTON AVE,59,LEONARD BAPTIST CHURCH, ,1100,COMPTON,899118.5,1022775
2011-09,04/27/2009 00:01,Y, , ,1,115400,8,STLG BY DECEIT/IDENTITY THEFT REPORT,2914,CORA AVE,56, , ,2914,CORA,892712.9,1031847
2011-09,04/28/2008 14:00, , ,Y,1,204100,7,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,5861, ,50, , ,5861,SELBER,0,0
2011-09,05/01/2011 21:36,Y, , ,1,179210,8,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,3100,N TAYLOR AVE,56, , ,3100,TAYLOR,894057.1,1032072
2011-09,05/11/2011 16:09,Y, , ,1,264100,6,HEALTH-SANITATION VIOL,351,ADELAIDE AVE,79, , ,351,ADELAIDE,904045.4,1037398
2011-09,05/14/2011 14:00, ,Y, ,-1,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,1454,CASTLE,33,PEABODY COMPLEX, ,1454,CASTLE,0,0
2011-09,05/20/2011 05:30,Y, , ,1, 91124,1,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",7510,MORGANFORD RD,4, , ,7510,MORGANFORD,882526.2,992932.1
2011-09,05/21/2011 17:00,Y, , ,1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5901,S BROADWAY,1, ,MURPHY AUTO SALES,5901,BROADWAY,893313.8,992701.5
2011-09,05/28/2011 01:00, ,Y, ,-1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4400,MANCHESTER,39, , ,4400,MANCHESTER,0,0
2011-09,05/28/2011 11:16,Y, , ,1, 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3728,GUSTINE AVE,15, , ,3728,GUSTINE,891283.3,1003528
