MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2008-01,01/01/1977 08:00,Y, , ,1, 21000,4,RAPE -- FORCIBLE,1400,MORRISON LN,33, , ,1400,MORRISON LN,904294.5,1013566
2008-01,01/01/1985 17:29,Y, , ,1,179210,9,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,2700,HOWARD ST,59, , ,2700,HOWARD,901791.8,1024515
2008-01,01/01/1990 10:00,Y, , ,1,115400,7,STLG BY DECEIT/IDENTITY THEFT REPORT,1430,GRANVILLE PL,78, , ,1430,GRANVILLE PL,884634.9,1031735
2008-01,01/01/1993 00:01,Y, , ,1, 21000,5,RAPE -- FORCIBLE,1900,FERRY ST,65, , ,1900,FERRY,904165.7,1032050
2008-01,01/01/2004 10:00,Y, , ,1,115400,7,STLG BY DECEIT/IDENTITY THEFT REPORT,6019,KINGSBURY AVE,46, , ,6019,KINGSBURY,878823.8,1026494
2008-01,01/01/2005 00:01, , ,Y,1,172100,9,SEX OFFNS-SODOMY/FORCIBLE,2700,HICKORY ST,31, , ,2700,HICKORY,900117.9,1015110
2008-01,01/01/2005 00:01, , ,Y,-1,179210,9,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,2700,HICKORY ST,31, , ,2700,HICKORY,900117.9,1015110
2008-01,01/01/2005 00:01,Y, , ,1,179210,9,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,2700,HICKORY ST,31, , ,2700,HICKORY,900117.9,1015110
2008-01,01/01/2005 10:00,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,5847,EICHELBERGER ST,8, , ,5847,EICHELBERGER,878784.6,1000828
2008-01,01/01/2006 00:01,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3849,CONNECTICUT ST,15, , ,3849,CONNECTICUT,892140.7,1007721
2008-01,01/01/2006 07:00, ,Y, ,-1,179200,7,SEX OFFNS-CHILD MOLESTATION,5100,MINERVA AVE,51, , ,5100,MINERVA,887476.9,1029763
2008-01,01/01/2007 03:45,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4240,ATHLONE AVE,68, ,APT A,4240,ATHLONE,897879.1,1034599
2008-01,01/01/2007 10:00,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,3805,ITASKA ST,16, , ,3805,ITASKA,890682.6,999164
2008-01,01/01/2007 10:00,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2926,MILTON BLVD,26, , ,2926,MILTON,897276.5,1010780
