MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2010-04,01/01/2003 14:15,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,5115,S BROADWAY,17, , ,5115,BROADWAY,894672.5,995003.7
2010-04,01/01/2009 12:00,Y, , ,1,121000,9,EMBEZZLEMENT-VALUE OVER $150, ,SCOTT AVE,37,RELIABLE INSURANCE,@RELIABLE INSURANCE,2665,SCOTT,900456.3,1017035
2010-04,01/01/2009 12:00,Y, , ,1,121000,9,EMBEZZLEMENT-VALUE OVER $150, ,SCOTT AVE,37,RELIABLE INSURANCE, ,2665,SCOTT,900456.3,1017035
2010-04,01/01/2010 00:01,Y, , ,1, 21000,2,RAPE -- FORCIBLE,5900,S KINGSHIGHWAY BLVD,6, , ,5900,KINGSHIGHWAY,882164.6,999102.2
2010-04,01/01/2010 12:00,Y, , ,1, 52312,8,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,4902,NATURAL BRIDGE AVE,55, , ,4902,NATURAL BRIDGE,891889.3,1034635
2010-04,01/01/2010 13:39,Y, , ,1,115400,9,STLG BY DECEIT/IDENTITY THEFT REPORT,3501,FRANKLIN AVE,77, , ,3501,FRANKLIN,898334,1022420
2010-04,01/01/2010 23:00,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3419,TENNESSEE AVE,30, , ,1928,ADELAIDE,894343,1005425
2010-04,01/11/2010 10:38,Y, , ,1, 51312,8,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4654,NATURAL BRIDGE AVE,56, , ,4654,NATURAL BRIDGE,893510.3,1033772
2010-04,01/12/2010 05:00,Y, , ,1, 69702,2,LARCENY-ALL OTHER UNDER $500,5027,WINONA AVE,7, , ,5027,WINONA,883747.8,1004093
2010-04,01/19/2010 12:00,Y, , ,1,115100,7,FRAUD-STEALING BY DECEIT/OVER $150,6177,DELMAR BLVD,46, , ,6177,DELMAR,877404.6,1027557
2010-04,01/20/2010 09:24,Y, , ,1,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4720,N 20TH ST,66, , ,4720,20TH,903209.7,1033402
2010-04,01/22/2010 02:30,Y, , ,1,265321,4,LEAVING SCENE OF ACCIDENT,0,N TUCKER BLVD / WASH,35, , , , ,906851.2,1019079
