MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2010-12,01/01/2007 12:01,Y, , ,1,172310,4,SEX OFFNS-STATUATORY SODOMY/SECOND,1300,N 8TH ST,62, , ,1300,8TH,908990.3,1021224
2010-12,01/31/2010 02:01, , ,Y,1, 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2543,GRAND,59, , , , ,0,0
2010-12,01/31/2010 02:01, , ,Y,-1, 31112,5,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,2543,GRAND,59, , , , ,0,0
2010-12,02/01/2010 07:00,Y, , ,1, 69502,6,"LARCENY-ALL OTHER OVER $25,000",3,UNION 70 CENTER PKWY,70,PALMER LSING INC, , , ,889338.4,1040597
2010-12,02/13/2004 00:01,Y, , ,1, 21000,3,RAPE -- FORCIBLE,2700,ACCOMAC ST,24, , ,2700,ACCOMAC,898794.6,1010872
2010-12,02/20/2009 03:00, ,Y, ,-1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2020,WITHNELL,22, , ,2020,WITHNELL,0,0
2010-12,03/05/2002 08:00,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2635,NEBRASKA AVE,25, , ,2635,NEBRASKA,897314.2,1009610
2010-12,03/09/2010 15:00,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4274,E SACRAMENTO AVE,68, , ,4274,SACRAMENTO,896462.1,1032615
2010-12,03/10/2010 21:00, , ,Y,1, 44013,6,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",4533,DAVISON,72, , ,4533,DAVISON,0,0
2010-12,03/10/2010 21:00, , ,Y,-1, 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4533,DAVISON,72, , ,4533,DAVISON,0,0
2010-12,04/01/2003 12:29,Y, , ,1,115400,7,STLG BY DECEIT/IDENTITY THEFT REPORT,5528,SAINT LOUIS AVE,50, ,ALIAS 5528 ST LOUIS AVE CITY,5528,SAINT LOUIS,886370.4,1035637
2010-12,04/01/2010 08:00,Y, , ,1,179210,4,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1900,PINE ST,36,E.H. LYLE ACADEMY, ,3000,13TH,903904.8,1018757
2010-12,05/15/2010 10:30,Y, , ,1, 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7939,N BROADWAY,74, , ,7939,BROADWAY,897043.3,1046872
2010-12,05/21/2010 09:45, ,Y, ,-1, 64701,8,LARCENY-FROM MTR VEH UNDER $500,1408,KINGSHIGHWAY,53, , ,1408,KINGSHIGHWAY,0,0
2010-12,06/02/2009 00:01,Y, , ,1, 42026,5,ASSLT-AGGRV-KNIFE/CUT-3RD-CHILD-DOMESTIC,5338,GRANT ST,68, , ,5338,GRANT,901033.4,1034697
2010-12,06/08/2010 13:44,Y, , ,1,265321,1,LEAVING SCENE OF ACCIDENT,0,HURCK ST / MINNESOTA,2, , , , ,887303.9,986866.1
2010-12,06/23/2010 12:00,Y, , ,1, 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4332,ARSENAL ST,15, , ,4232,ARSENAL,888084.2,1009010
2010-12,07/04/2010 00:01, ,Y, ,-1, 21000,8,RAPE -- FORCIBLE,1600, ,55, , ,4900,DONOVAN,0,0
2010-12,07/22/2010 17:50, , ,Y,1,103000,7,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1301,UNION,78,PETE`S SUR SAVE MARKET, ,1301,UNION,0,0
2010-12,07/29/2010 08:02,Y, , ,1,101000,1,FORGERY,6711,MICHIGAN AVE,1, , ,6711,MICHIGAN,890544.9,991275
2010-12,07/29/2010 12:00, ,Y, ,-1, 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3704,PENROSE,67, ,STREET,3704,PENROSE,0,0
2010-12,08/01/2010 12:00,Y, , ,1, 65701,5,LARCENY-MTR VEH PARTS UNDER $500,2907,SULLIVAN AVE,59, ,1ST FLR,2907,SULLIVAN,901501.9,1028260
2010-12,08/01/2010 17:30,Y, , ,1,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2037,FAIR AVE,68, , ,2037,FAIR,0,0
2010-12,08/10/2010 08:00,Y, , ,1,121000,3,EMBEZZLEMENT-VALUE OVER $150,1822,S BROADWAY,20,EDELE & MERE HARDWARE CO.,CLEAN THE UNIFORM COMPANY,1316,7TH,905846.1,1010078
2010-12,08/15/2010 14:00,Y, , ,1,171300,6,SEX OFFNS-STATUATORY RAPE/SECOND,5700,PAMPLIN AVE,76, , ,5700,PAMPLIN,890718.7,1047127
2010-12,08/20/2010 09:00,Y, , ,1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,N 2ND ST / MORGAN ST,35, , , , ,910392.1,1018723
2010-12,08/20/2010 12:00,Y, , ,1, 67701,7,LARCENY-FROM BUILDING UNDER $500,5085,CATES AVE,51, , ,5085,CATES,887043.7,1027683
2010-12,09/01/2010 10:26,Y, , ,1, 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",6218,VERMONT AVE,1, , ,6218,VERMONT,891239.3,992849.1
2010-12,09/03/2009 23:06, ,Y, ,-1,242000,4,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,1616,CASS,61, , ,919,JEFFERSON,0,0
2010-12,09/03/2010 00:01, ,Y, ,-1, 43023,9,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,1,CHILDRENS,38,CHILDREN`S HOSPITAL, ,400,KINGSHIGHWAY,0,0
2010-12,09/03/2010 19:30,Y, , ,1, 67601,9,"LARCENY-FROM BUILDING $500 - $24,999",4470,LACLEDE AVE,38, , ,4470,LACLEDE,889380,1021629
2010-12,09/07/2010 10:00,Y, , ,1, 66601,3,"LARCENY-BICYCLES $500 - $24,999",4128,ARSENAL ST,15, ,APT A,4128,ARSENAL,889864.7,1008807
2010-12,09/08/2010 17:50,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1429,N 19TH ST,61,MURPHY PARK APTS, ,1429,19TH,904844.8,1022973
2010-12,09/09/2010 00:01,Y, , ,1,262100,2,PORNAGRAPHY-PROMOTING,5068,MARDEL AVE,14, , ,5068,MARDEL,883436.4,1004949
2010-12,09/11/2010 10:00,Y, , ,1, 52312,9,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,3717,ALDINE AVE,59, ,SALVAGE YARD AND AND STORAGE SHED,3717,ALDINE,897947.3,1025752
2010-12,09/14/2009 15:30,Y, , ,1,121000,4,EMBEZZLEMENT-VALUE OVER $150,1200,MARKET ST,36, ,@CITY HALL,1200,MARKET,906055.1,1017127
2010-12,09/15/2010 21:20,Y, , ,1, 69702,4,LARCENY-ALL OTHER UNDER $500,420,S 8TH ST,35,BUSCH STADIUM, ,420,8TH,907484.9,1015799
2010-12,09/16/2010 14:00,Y, , ,1, 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",0,N 15TH ST / MARKET S,36,KIEL OPRA HOUSE, , , ,905228.1,1017830
2010-12,09/16/2010 18:14,Y, , ,1,111110,8,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,4402,NATURAL BRIDGE AVE,56, , ,4402,NATURAL BRIDGE,895263.6,1032809
2010-12,09/17/2010 13:59,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1442,CASS AVE,61,OFALLON PLACE, ,1442,CASS,906523.9,1021998
2010-12,09/17/2010 19:04,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1467,HICKORY LN,33,PEABODY, ,1467,HICKORY,904095.4,1013950
2010-12,09/17/2010 22:15,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1209,N 7TH ST,62,NEIGHBORHOOD GARDENS, ,1209,7TH,909067,1020843
2010-12,09/17/2010 22:23,Y, , ,1,264100,4,HEALTH-SANITATION VIOL,2100,MULLANPHY ST,60,MURPHY PARK APTS, ,2100,MULLANPHY,904104.7,1023623
2010-12,09/18/2010 22:36,Y, , ,1, 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1434,KEALTY,33,PEABODY, ,1434,KEALTY,0,0
2010-12,09/18/2010 22:36,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1434,KEALTY LN,33,PEABODY APTS, ,1434,KEALTY,904177.6,1014072
2010-12,09/19/2010 00:01, , ,Y,1,263120,9,OBSTRUCT GOVRN OP-FALSE REPORT,1509,39TH,28, , , , ,0,0
2010-12,09/19/2010 00:01, , ,Y,-1,263150,9,ABANDONMENT OF A CORPSE,1509,39TH,28, , , , ,0,0
2010-12,09/20/2010 06:50,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1023,SPRUCE ST,35,CUPPLES LOFTS, ,1023,SPRUCE,906589.4,1016244
2010-12,09/20/2010 17:30,Y, , ,1, 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1919,OFALLON ST,61,MURPHY PARK SENIOR APARTMENTS,MURPHY PARK SENIOR APARTMENTS,1919,OFALLON,904538.2,1022258
2010-12,09/22/2010 04:20, ,Y, ,-1, 10000,1,HOMICIDE,5401,LOUISIANA,1, ,STREET, , ,0,0
2010-12,09/22/2010 04:20,Y, , ,1, 43013,1,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,5401,LOUISIANA,1, ,STREET, , ,0,0
2010-12,09/23/2010 22:55,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1606,PRESERVATION PL,61,OFALLON PLACE APTS, ,1606,PRESERVATION,906189.8,1022184
2010-12,09/23/2010 23:46,Y, , ,1, 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3622,COTTAGE AVE,59, ,VICTIM SHOT OUTSIDE,3622,COTTAGE,899063.8,1026621
2010-12,09/24/2010 13:00,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1311,N 16TH ST,61,OFALLON PLACE APTS, ,1311,16TH,906108.3,1021867
2010-12,09/25/2010 01:16,Y, , ,1,265321,8,LEAVING SCENE OF ACCIDENT,0,COTTAGE AVE / MARCUS,56, , , , ,891565.9,1031060
2010-12,09/25/2010 01:30,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1900,LOCUST ST,36,CLUB 15, ,1900,LOCUST,903882.1,1019249
2010-12,09/25/2010 01:30,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1900,LOCUST ST,36,CLUB 15, ,1900,LOCUST,903882.1,1019249
2010-12,09/26/2010 09:00, ,Y, ,-1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3886,ARSENAL,15, ,:APT DOWNSTAIRS,3886,ARSENAL,0,0
2010-12,09/26/2010 13:01,Y, , ,1,101000,3,FORGERY,3430,S GRAND BLVD,25,US BANK, ,3430,GRAND,893788.8,1005469
2010-12,09/27/2010 17:04,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1462,CHOUTEAU AVE,33,PEABODY APTS, ,1462,CHOUTEAU,904053.8,1013944
2010-12,09/27/2010 17:32, ,Y, ,-1, 82000,6,ARSON-2ND DEGREE/SUCCESS,5352,EMERSON,71, , ,5352,EMERSON,0,0
2010-12,09/28/2010 11:00,Y, , ,1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,315,N 9TH ST,35,CULINARIA, ,315,N. 9TH,907779.2,1018012
2010-12,09/29/2010 03:08,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1224,DILLON DR,33,PEABODY APARTMENTS, ,1224,DILLON,903905.9,1013834
2010-12,09/29/2010 11:55,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1412,HOGAN ST,61,OFALLON PLACE APTS, ,1412,HOGAN,905305.6,1022738
2010-12,10/01/2010 12:00,Y, , ,1, 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3715,PENNSYLVANIA AVE,19, ,VACANT TWO FAMILY FLAT,3715,PENNSYLVANIA,895960.4,1003230
2010-12,10/01/2010 13:00,Y, , ,1,266400,3,PUBLIC ORDER-ANIMAL VIOLATION,3525,OREGON AVE,19, , ,3524,NEBRASKA,896799.7,1004320
2010-12,10/02/2010 11:50,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1126,DILLON DR,33,PEABODY HOUSING COMPLEX, ,1126,DILLON,903974.2,1014117
2010-12,10/03/2010 02:00,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1023,SPRUCE ST,35,CUPPLES LOFTS, ,1023,SPRUCE,906589.4,1016244
2010-12,10/03/2010 17:13,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1228,N 9TH ST,62,COCHRAN APARTMENTS, ,1228,9TH,908540.2,1020760
2010-12,10/04/2010 18:50,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1800,COCHRAN PL,61,OFALLON PLACE APTS, ,1800,COCHRAN,905432.7,1022657
2010-12,10/05/2010 16:45,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1926,BIDDLE ST,61,MURPHY PARK APTS, ,1926,BIDDLE,904478.7,1021861
2010-12,10/06/2010 20:45,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1802,PRESERVATION PL,61,OFALLON PLACE APTS, ,1802,PRESERVATION,905376.7,1022408
2010-12,10/07/2010 21:45,Y, , ,1, 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1020,PINE ST,35, ,ON STREET,1019,PINE,907324.5,1017833
2010-12,10/08/2010 08:00,Y, , ,1, 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6410,W PARK AVE,42, ,ALIAS 6410 WEST PARK,6410,PARK,879220.4,1017298
2010-12,10/09/2010 01:24, , ,Y,1,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,1400,MULLANPHY,60, , ,1400,MULLANPHY,0,0
2010-12,10/10/2010 13:39,Y, , ,1, 51322,7,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5904,MINERVA AVE,78, , ,5904,MINERVA,881436.4,1032768
2010-12,10/11/2010 18:45,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1634,CASS AVE,61,OFALLON PLACE APARTMENTS, ,1634,CASS,905736.6,1022653
2010-12,10/11/2010 19:35,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1127,S 14TH ST,33,PEABODY APTS, ,1127,S. 14TH,904512.6,1013829
2010-12,10/13/2010 22:12,Y, , ,1, 41201,8,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,4801,ENRIGHT AVE,53, , , , ,889062.3,1026442
2010-12,10/13/2010 22:12,Y, , ,1, 41201,8,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,4801,ENRIGHT AVE,53, , , , ,889062.3,1026442
2010-12,10/14/2010 12:19,Y, , ,1, 95100,4,"STALKING (HARASSMENT ONLY, NO THREAT)",1222,SPRUCE ST,35,FEDERAL BUILDING, ,5851,ITASKA,906084.9,1016333
2010-12,10/15/2010 12:16,Y, , ,1, 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,0,3035 CASS / VASHON H,66,VASHON HIGH SCHOOL,VASHON HIGH SCHOOL, , ,903298.4,1035482
2010-12,10/15/2010 12:16,Y, , ,1, 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,0,3035 CASS / VASHON H,66,VASHON HIGH SCHOOL,VASHON HIGH SCHOOL, , ,903298.4,1035482
2010-12,10/15/2010 15:00,Y, , ,1, 51312,7,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5937,ENRIGHT AVE,48, , ,5937,ENRIGHT,879674.3,1027846
2010-12,10/15/2010 18:45,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1603,COCHRAN PL,61,OFALLON PLACE APTS, ,1603,COCHRAN,906256.9,1022439
2010-12,10/18/2002 00:01,Y, , ,1,171300,9,SEX OFFNS-STATUATORY RAPE/SECOND,3100,SAINT VINCENT AVE,31, , ,3100,SAINT VINCENT,897164.3,1014305
2010-12,10/19/2010 09:00,Y, , ,1, 69702,8,LARCENY-ALL OTHER UNDER $500,4620,ASHLAND AVE,56, , ,4620,ASHLAND,893353.4,1032850
2010-12,10/22/2010 18:00,Y, , ,1, 73313,3,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,1201,ALLEN MARKET LN,21, , ,1201,ALLEN MARKET,903328.3,1010451
2010-12,10/25/2010 10:06,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4170,MERAMEC ST,5, , ,4170,MERAMEC,888560.8,1003513
2010-12,10/29/2010 10:35,Y, , ,1,103000,9,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,2601,DELMAR BLVD,59, , ,2601,DELMAR,0,0
2010-12,10/29/2010 15:35,Y, , ,1,182400,7,DRUGS-POSSESSION/MARIJUANA,250,DE BALIVIERE AVE,47,FOREST PARK METROLINK, ,250,DE BALIVIERE,881576.8,1024883
2010-12,10/30/2010 20:00,Y, , ,1, 92000,6,SIMPLE ASSAULT-HARRASSMENT,6047,LUCILLE AVE,76, , ,6047,LUCILLE,889934.1,1045829
