MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2008-06,01/01/2004 08:00,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,1215,WILMINGTON AVE,1, , ,1215,WILMINGTON,889971.1,995016.6
2008-06,01/01/2006 08:00,Y, , ,1,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,4133,PECK ST,67, , ,4133,PECK,902228.5,1031265
2008-06,01/01/2008 11:48,Y, , ,1, 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5756,THEODORE AVE,72, ,SINGLE FAMILY DWELING,5756,THEODORE,890440.9,1043796
2008-06,01/01/2008 12:00,Y, , ,1, 51322,9,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3835,FOLSOM AVE,29, , ,3835,FOLSOM,893570.9,1014897
2008-06,01/01/2008 12:00,Y, , ,1, 92000,6,SIMPLE ASSAULT-HARRASSMENT,8688,ORIOLE ST,74, , ,8688,ORIOLE,894722.9,1049537
2008-06,01/01/2008 19:29,Y, , ,1, 51322,7,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5264,PAGE BLVD,51, , ,5264,PAGE,885625.5,1029413
2008-06,01/02/2007 05:00,Y, , ,1, 67601,8,"LARCENY-FROM BUILDING $500 - $24,999",3026,N NEWSTEAD AVE,56, , ,3026,N NEWSTEAD,894712.6,1031339
2008-06,01/02/2008 12:00,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,4000,GRAVOIS AVE,15, ,JOHN S AUTO REPAIR,4000,GRAVOIS,890749.3,1003870
2008-06,01/17/2005 00:01,Y, , ,1, 21000,1,RAPE -- FORCIBLE,4000,CALIFORNIA AVE,16, , ,4000,CALIFORNIA,896796.2,1000975
2008-06,01/20/2008 18:24,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,4752,S BROADWAY,17, , ,4752,S BROADWAY,895587.3,996222.8
2008-06,01/21/2008 08:00,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,4044,SHAW AVE,27, , ,4044,SHAW,891748.4,1013154
2008-06,01/25/2008 00:05,Y, , ,1, 67601,7,"LARCENY-FROM BUILDING $500 - $24,999",57,KINGSBURY PL,47, , ,0,KINGSBURY PL,882585.7,1026109
