MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2008-10,01/01/1998 01:00,Y, , ,1, 23000,9,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,0,TOWER GROVE AVE / MC,28, , ,0,TOWER GROVE,890017.1,1014554
2008-10,01/01/2005 10:00,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3115,MAGNOLIA AVE,25, , ,3115,MAGNOLIA,896575.4,1009423
2008-10,01/01/2005 10:00,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6218,MARDEL AVE,9, , ,6218,MARDEL,878371.6,1005604
2008-10,01/01/2006 08:00,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,1911,SERBIAN DR,23, , ,1911,SERBIAN DR,900987.8,1011641
2008-10,01/01/2008 07:00,Y, , ,1,121000,4,EMBEZZLEMENT-VALUE OVER $150,1001,PINE ST,35,GATEWAY METRO CREDIT UNION, ,1001,PINE,907319.2,1017885
2008-10,01/01/2008 12:00,Y, , ,1, 67701,9,LARCENY-FROM BUILDING UNDER $500,4451,FOREST PARK AVE,38, , ,4451,FOREST PARK,889537.3,1021388
2008-10,01/16/2007 10:00,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4230,OREGON AVE,17, , ,4230,OREGON,896253,999674.1
2008-10,01/20/2007 08:30,Y, , ,1, 65701,8,LARCENY-MTR VEH PARTS UNDER $500,4944,COTE BRILLIANTE AVE,55, , ,4944,COTE BRILLIANTE,889162.9,1030969
2008-10,01/29/2005 12:00,Y, , ,1,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,4542,ADELAIDE AVE,68, ,2ND FLOOR,4542,ADELAIDE,899842.6,1034399
2008-10,02/01/2006 10:00,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,5438,SUNSHINE DR,6, , ,5438,SUNSHINE DR,878674.4,996673.8
2008-10,02/01/2007 17:08,Y, , ,1,115400,7,STLG BY DECEIT/IDENTITY THEFT REPORT,5041,PAGE BLVD,51, , ,5041,PAGE,887698.6,1029384
2008-10,02/10/2005 02:00, , ,Y,1, 68701,4,LARCENY-FROM COIN MACH UNDER $500,300,N 4TH ST,35, , ,300,N 4TH,909633.8,1017651
2008-10,02/10/2005 02:00, , ,Y,-1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,300,N 4TH ST,35, , ,300,N 4TH,909633.8,1017651
2008-10,02/15/2008 10:00,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,7120,YATES ST,4, , ,7120,YATES,884756.8,993362.4
2008-10,02/23/1995 15:24,Y, , ,1,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4178,N EUCLID AVE,69, , ,4178,N EUCLID,892960.5,1036629
2008-10,03/01/2001 10:00,Y, , ,1,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4657,LEE AVE,69, , ,4657,LEE,894614.2,1035582
2008-10,03/01/2008 10:00,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,3725,OREGON AVE,19, , ,3725,OREGON,896598.3,1003038
2008-10,03/02/2007 10:00, , ,Y,1, 64601,9,"LARCENY-FROM MTR VEH $500 - $24,999",4643,LINDELL BLVD,38, , ,4643,LINDELL,888402.9,1023248
2008-10,03/02/2007 10:00, , ,Y,-1, 64701,9,LARCENY-FROM MTR VEH UNDER $500,4643,LINDELL BLVD,38, , ,4643,LINDELL,888402.9,1023248
2008-10,03/07/2007 22:00, ,Y, ,-1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5419,S GRAND BLVD,1, , ,5419,S GRAND,890951.6,996685.4
2008-10,03/12/2008 10:00,Y, , ,1,115100,8,FRAUD-STEALING BY DECEIT/OVER $150,4470,GREER AVE,56, , ,4470,GREER,893985.3,1031717
2008-10,03/16/2008 19:43,Y, , ,1,179200,3,SEX OFFNS-CHILD MOLESTATION,2200,GRAVOIS AVE,22, , ,2200,GRAVOIS,900129.6,1009587
2008-10,03/17/2008 12:00,Y, , ,1, 65701,8,LARCENY-MTR VEH PARTS UNDER $500,4535,COTE BRILLIANTE AVE,56, , ,4535,COTE BRILLIANTE,892196.6,1029306
2008-10,03/21/2008 13:00,Y, , ,1, 67601,9,"LARCENY-FROM BUILDING $500 - $24,999",1465,S GRAND BLVD,29, ,@CARDINAL GLENNON HOSPITAL,1465,S GRAND,894852.6,1015265
2008-10,04/01/2006 10:00,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6330,DEVONSHIRE AVE,8, , ,6330,DEVONSHIRE,877782.9,1003375
