MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2011-11,01/01/2005 16:41,Y, , ,1,172100,1,SEX OFFNS-SODOMY/FORCIBLE,4300,TAFT AVE,5, , ,3200,SUBLETTE,887122.5,1002684
2011-11,01/01/2011 12:00,Y, , ,1, 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4308,LINTON AVE,67, , ,4308,LINTON,900974.9,1033257
2011-11,01/16/2011 12:00,Y, , ,1,262100,1,PORNAGRAPHY-PROMOTING,4314,CALIFONIA,17, ,SINGLE FAMILY,4314,CALIFONIA,0,0
2011-11,01/17/2011 12:00,Y, , ,1,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,8556,PARK LN,73, , ,8556,PARK,892409.6,1049351
2011-11,02/14/2010 12:00,Y, , ,1,101000,6,FORGERY,4014,UNION BLVD,70, , ,4014,UNION,890074.4,1037079
2011-11,02/22/2010 09:00,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,3114,LAVENDER LN,13, , ,3114,LAVENDER,882027.6,1009547
2011-11,03/01/2011 00:01,Y, , ,1, 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",38,BENTON PL,32, , ,38,BENTON,901774.8,1014493
2011-11,03/01/2011 00:01,Y, , ,1,172100,6,SEX OFFNS-SODOMY/FORCIBLE,5000,ARLINGTON AVE,71, , ,5000,ARLINGTON,891734.5,1040623
2011-11,03/01/2011 08:00,Y, , ,1, 69702,7,LARCENY-ALL OTHER UNDER $500,5359,COTE BRILLIANTE AVE,50, , ,5359,COTE BRILLIANTE,886552.1,1032711
2011-11,04/01/2011 16:30,Y, , ,1, 71013,8,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4448,COTE BRILLIANTE AVE,57, , ,4448,COTE BRILLIANTE,892645.3,1028850
2011-11,04/01/2011 18:59,Y, , ,1, 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4360,FAIRVIEW AVE,15, , ,4360,FAIRVIEW,887690.4,1006174
